pageid,ns,title,type,sitelink,personLabel,personDescription,genderLabel,dob,dod,pobLabel,person,indigenous,indig_filter,project,page,watchers,pageviews,pageviews_offset,revisions,editors,ip_edits,minor_edits,author,author_editcount,created_at,created_rev_id,modified_at,secs_since_last_edit,last_edit_id,assessment,elapsed_time
62651129,0,Lee Berger (biologist),page,https://en.wikipedia.org/wiki/Lee_Berger_(biologist),Lee Berger,Australian biologist,female,1970-01-16,NA,Epsom,http://www.wikidata.org/entity/Q54554302,not indigenous,keep,en.wikipedia.org,Lee Berger (biologist),0,62,30,30,15,1,7,,1548,2019-12-23,932160110,2023-03-20 05:56,9473526,1145641837,,0.2
27641249,0,Chris Brown (veterinarian),page,https://en.wikipedia.org/wiki/Chris_Brown_(veterinarian),Chris Brown,"Australian veterinarian, television personality and author",male,1978-09-11,NA,Newcastle,http://www.wikidata.org/entity/Q3022478,not indigenous,keep,en.wikipedia.org,Chris Brown (veterinarian),33,9866,30,556,258,220,172,,16862,2010-06-08,366720142,2023-07-01 12:55,549167,1162848394,,0.289
63640328,0,Nicola Centofanti,page,https://en.wikipedia.org/wiki/Nicola_Centofanti,Nicola Centofanti,Australian politician,female,NA,NA,NA,http://www.wikidata.org/entity/Q90334712,not indigenous,keep,en.wikipedia.org,Nicola Centofanti,0,72,30,28,10,0,3,,84824,2020-04-12,950604070,2022-11-10 23:02,20643976,1121181530,,0.18
4169857,0,Matthew Clarke (Australian footballer),page,https://en.wikipedia.org/wiki/Matthew_Clarke_(Australian_footballer),Matthew Clarke,Australian rules footballer,male,1973-09-18,NA,NA,http://www.wikidata.org/entity/Q6790305,not indigenous,keep,en.wikipedia.org,Matthew Clarke (Australian footballer),0,371,30,188,105,42,53,,10126,2006-02-23,40829478,2022-04-09 10:52,39263759,1081741370,,0.214
31330015,0,Andrew Cornwell,page,https://en.wikipedia.org/wiki/Andrew_Cornwell,Andrew Cornwell,Australian politician,male,1969-12-29,NA,Glen Innes,http://www.wikidata.org/entity/Q4756684,not indigenous,keep,en.wikipedia.org,Andrew Cornwell,0,61,30,94,49,13,23,,1652,2011-03-29,421288592,2023-04-14 04:10,7319880,1149738153,,0.176
52710978,0,Clifford Walter Emmens,page,https://en.wikipedia.org/wiki/Clifford_Walter_Emmens,Clifford Walter Emmens,Australian veterinarian (1913-1999),male,1913-12-19,1999-06-22,NA,http://www.wikidata.org/entity/Q28065902,not indigenous,keep,en.wikipedia.org,Clifford Walter Emmens,0,4,30,13,10,0,5,,54064,2016-12-28,757049298,2022-04-28 08:05,37632203,1085077584,,0.17
29992189,0,Ian Gawler,page,https://en.wikipedia.org/wiki/Ian_Gawler,Ian Gawler,Australian writer,male,1950-02-25,NA,Melbourne,http://www.wikidata.org/entity/Q5981618,not indigenous,keep,en.wikipedia.org,Ian Gawler,0,335,30,285,73,10,78,,463,2010-12-09,401521165,2022-04-18 01:44,38519018,1083279112,,0.205
9392580,0,Hugh Gordon (parasitologist),page,https://en.wikipedia.org/wiki/Hugh_Gordon_(parasitologist),Hugh Gordon,Australian veterinarian (1909-2002),male,1909-03-28,2002-04-23,NA,http://www.wikidata.org/entity/Q16015490,not indigenous,keep,en.wikipedia.org,Hugh Gordon (parasitologist),0,21,30,96,61,9,30,,76,2007-02-08,106686916,2023-04-12 02:58,7496983,1149415862,,0.231
47127375,0,John Holt (veterinarian),page,https://en.wikipedia.org/wiki/John_Holt_(veterinarian),John Holt,Australian veterinarian and sports shooter,male,1931-03-07,2013-06-24,Sydney,http://www.wikidata.org/entity/Q20638117,not indigenous,keep,en.wikipedia.org,John Holt (veterinarian),0,20,30,26,11,0,11,,1509055,2015-07-01,669478550,2023-05-25 02:09,3784741,1156875356,,0.161
12940408,0,John Lawson (Australian politician),page,https://en.wikipedia.org/wiki/John_Lawson_(Australian_politician),John Lawson,Australian politician (1897–1956),male,1897-03-24,1956-08-14,Sydney,http://www.wikidata.org/entity/Q6244213,not indigenous,keep,en.wikipedia.org,John Lawson (Australian politician),0,28,30,34,21,1,14,,71010,2007-08-25,153503163,2023-03-24 19:48,9078032,1146421984,,0.18
58415217,0,Kathleen Marshall (veterinarian),page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Kathleen Marshall (veterinarian),0,508,30,35,25,4,12,,1619,2018-09-06,858300866,2022-08-08 15:01,28794432,1103155801,,0.19
3928261,0,Andrew McKay,page,https://en.wikipedia.org/wiki/Andrew_McKay,Andrew McKay,Australian rules footballer,male,1970-07-14,NA,NA,http://www.wikidata.org/entity/Q4757961,not indigenous,keep,en.wikipedia.org,Andrew McKay,0,924,30,155,75,29,41,,10126,2006-02-02,37780218,2023-05-21 03:53,4124090,1156086751,,0.198
6728255,0,Mitchell Durno Murray,page,https://en.wikipedia.org/wiki/Mitchell_Durno_Murray,Mitchell Durno Murray,Australian ornithologist and veterinary scientist,male,1925-01-01,2009-04-25,NA,http://www.wikidata.org/entity/Q16018536,not indigenous,keep,en.wikipedia.org,Mitchell Durno Murray,0,2,30,47,29,1,25,,109511,2006-08-28,72336541,2022-01-19 23:45,46129380,1066752933,,0.155
939759,0,Denis Napthine,page,https://en.wikipedia.org/wiki/Denis_Napthine,Denis Napthine,47th Premier of Victoria,male,1952-03-06,NA,Geelong,http://www.wikidata.org/entity/Q5257422,not indigenous,keep,en.wikipedia.org,Denis Napthine,0,938,30,442,177,120,89,,NA,2004-08-29,5531021,2023-05-12 11:22,4874747,1154423932,,0.414
54939158,0,Glen Richards (entrepreneur),page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Glen Richards (entrepreneur),0,543,30,79,37,25,11,,45355,2017-08-17,795983806,2023-04-14 09:55,7299188,1149771747,,0.176
6795651,0,Reuben Rose,page,https://en.wikipedia.org/wiki/Reuben_Rose,Reuben Rose,Australian veterinarian,male,1949-10-21,NA,NA,http://www.wikidata.org/entity/Q7317510,not indigenous,keep,en.wikipedia.org,Reuben Rose,0,56,30,54,42,15,20,,614,2006-09-01,73204250,2022-10-28 07:39,21822526,1118675316,,0.164
50898573,0,Rick Speare,page,https://en.wikipedia.org/wiki/Rick_Speare,Rick Speare,NA,male,1947-08-02,2016-06-05,NA,http://www.wikidata.org/entity/Q24732821,not indigenous,keep,en.wikipedia.org,Rick Speare,0,25,30,40,22,10,10,,5638,2016-06-22,726475823,2023-06-10 11:29,2368767,1159450095,,0.18
57934002,0,Jan Thomas (academic),page,https://en.wikipedia.org/wiki/Jan_Thomas_(academic),Jan Thomas,Australian-New Zealand veterinary scientist and university administrator,female,1962-01-01,NA,Sydney,http://www.wikidata.org/entity/Q56248381,not indigenous,keep,en.wikipedia.org,Jan Thomas (academic),0,105,30,53,33,12,17,,48,2018-07-18,850925363,2023-04-05 07:53,8084138,1148293274,,0.2
52699482,0,Arthur William Turner,page,https://en.wikipedia.org/wiki/Arthur_William_Turner,Arthur William Turner,Australian veterinary scientist and bacteriologist (1900-1989),male,1900-08-17,1989-12-20,Melbourne,http://www.wikidata.org/entity/Q28062430,not indigenous,keep,en.wikipedia.org,Arthur William Turner,0,14,30,18,12,0,4,,54064,2016-12-27,756859416,2023-07-01 03:27,583254,1162782113,,0.183
2279760,0,Katrina Warren,page,https://en.wikipedia.org/wiki/Katrina_Warren,Katrina Warren,Australian television veterinarian,female,1967-05-09,NA,Sydney,http://www.wikidata.org/entity/Q6377988,not indigenous,keep,en.wikipedia.org,Katrina Warren,0,917,30,171,110,67,35,,1,2005-07-21,19300650,2023-07-01 00:46,592946,1162761714,,0.211
33116356,0,Hugh Wirth,page,https://en.wikipedia.org/wiki/Hugh_Wirth,Hugh Wirth,Australian veterinarian and animal welfare advocate,male,1939-09-09,2018-02-05,Melbourne,http://www.wikidata.org/entity/Q16105249,not indigenous,keep,en.wikipedia.org,Hugh Wirth,0,85,30,55,34,10,16,,4261,2011-09-17,450997956,2023-03-22 02:47,9312068,1145983414,,0.184
34951782,0,Harold Addison Woodruff,page,https://en.wikipedia.org/wiki/Harold_Addison_Woodruff,Harold Addison Woodruff,"Australian microbiologist, army officer, and Methodist lay leader (1877-1966)",male,1877-07-10,1966-05-01,NA,http://www.wikidata.org/entity/Q16004131,not indigenous,keep,en.wikipedia.org,Harold Addison Woodruff,0,13,30,41,24,0,15,,69262,2012-03-03,479930455,2023-03-20 06:10,9472707,1145643222,,0.168
27339085,0,John Yovich,page,https://en.wikipedia.org/wiki/John_Yovich,John Yovich,Australian veterinarian,male,1959-11-16,NA,Perth,http://www.wikidata.org/entity/Q6265252,not indigenous,keep,en.wikipedia.org,John Yovich,0,29,30,43,20,3,11,,30404,2010-05-13,361823764,2022-08-23 11:30,27511112,1106153033,,0.189
65686940,0,David B. Adamson,page,https://en.wikipedia.org/wiki/David_B._Adamson,David Beveridge Adamson,"(1823-1891) wheelwright, carpenter and astronomer",male,1823-03-22,1891-01-01,NA,http://www.wikidata.org/entity/Q21536692,not indigenous,keep,en.wikipedia.org,David B. Adamson,0,18,30,54,7,0,5,,116029,2020-10-26,985609528,2022-04-28 03:38,37648242,1085048611,,0.168
65662758,0,James Hazel Adamson,page,https://en.wikipedia.org/wiki/James_Hazel_Adamson,James Hazel Adamson,"Australian photographer, painter, engraver and inventor",male,1829-01-01,1902-01-01,NA,http://www.wikidata.org/entity/Q100905873,not indigenous,keep,en.wikipedia.org,James Hazel Adamson,0,20,30,104,8,0,9,,116029,2020-10-24,985105515,2023-03-19 09:10,9548306,1145466982,,0.178
26915570,0,John Wrathall Bull,page,https://en.wikipedia.org/wiki/John_Wrathall_Bull,John Wrathall Bull,Australian inventor,male,1804-06-23,1886-09-21,NA,http://www.wikidata.org/entity/Q6264935,not indigenous,keep,en.wikipedia.org,John Wrathall Bull,0,52,30,126,30,1,21,,2600,2010-04-11,355335136,2023-03-28 23:20,8719676,1147116060,,0.184
52634470,0,A. W. Dobbie,page,https://en.wikipedia.org/wiki/A._W._Dobbie,Alexander Williamson Dobbie,"(1843-1912) brassfounder, merchant and inventor",male,1843-11-12,1912-01-01,Glasgow,http://www.wikidata.org/entity/Q21535346,not indigenous,keep,en.wikipedia.org,A. W. Dobbie,0,35,30,131,21,0,14,,116029,2016-12-19,755655861,2021-06-23 03:47,64345258,1029971351,,0.193
54494841,0,Seth Ferry,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Seth Ferry,0,20,30,269,14,0,6,,116029,2017-07-08,789582745,2022-10-21 11:29,22413563,1117376622,,0.185
59093487,0,H. R. Hancock,page,https://en.wikipedia.org/wiki/H._R._Hancock,Henry Richard Hancock,(1836-1919) mine superintendent,male,1836-04-01,1919-01-14,NA,http://www.wikidata.org/entity/Q21538984,not indigenous,keep,en.wikipedia.org,H. R. Hancock,0,22,30,74,8,0,6,,116029,2018-11-18,869405953,2021-06-20 10:16,64581161,1029498219,,0.179
419580,0,James Harrison (engineer),page,https://en.wikipedia.org/wiki/James_Harrison_(engineer),James Harrison,Scottish Victorian politician and engineer,male,1816-04-01,1893-09-03,Scotland,http://www.wikidata.org/entity/Q3161138,not indigenous,keep,en.wikipedia.org,James Harrison (engineer),31,901,30,280,178,113,86,,NA,2004-01-03,2078422,2022-12-10 08:42,18103582,1126616984,,0.242
2672214,0,Abel Hoadley,page,https://en.wikipedia.org/wiki/Abel_Hoadley,Abel Hoadley,confectioner,male,1844-09-10,1918-05-12,Willingdon and Jevington,http://www.wikidata.org/entity/Q4666578,not indigenous,keep,en.wikipedia.org,Abel Hoadley,0,155,30,82,49,18,22,,NA,2005-09-13,23166130,2022-12-17 13:16,17482330,1127932806,,0.17
59487523,0,Ferd Kayser,page,https://en.wikipedia.org/wiki/Ferd_Kayser,Ferd Kayser,German mining engineer and manager in Tasmania,male,1833-01-01,1919-10-12,Clausthal,http://www.wikidata.org/entity/Q21538800,not indigenous,keep,en.wikipedia.org,Ferd Kayser,0,15,30,76,14,0,16,,116029,2018-12-26,875391016,2021-09-24 19:33,56253324,1046266912,,0.18
47012368,0,Nicholas McCabe,page,https://en.wikipedia.org/wiki/Nicholas_McCabe,Nicholas McCabe,NA,male,1850-01-01,1914-01-01,NA,http://www.wikidata.org/entity/Q20739737,not indigenous,keep,en.wikipedia.org,Nicholas McCabe,0,11,30,18,12,2,4,,1279,2015-06-18,667474822,2021-06-20 10:24,64580666,1029498920,,0.18
35020081,0,Donald Murray (inventor),page,https://en.wikipedia.org/wiki/Donald_Murray_(inventor),Donald Murray,New Zealand engineer,male,1865-01-01,1945-01-01,Invercargill,http://www.wikidata.org/entity/Q5294914,not indigenous,keep,en.wikipedia.org,Donald Murray (inventor),0,98,30,47,31,4,16,,9105,2012-03-10,481087530,2023-05-31 03:23,3261956,1157807934,,0.525
50918931,0,John Walter Osborne,page,https://en.wikipedia.org/wiki/John_Walter_Osborne,John Walter Osborne,(1828-1902) inventor chemist,male,1828-02-20,1902-11-20,Ireland,http://www.wikidata.org/entity/Q21535829,not indigenous,keep,en.wikipedia.org,John Walter Osborne,0,19,30,42,15,0,8,,116029,2016-06-25,726890403,2021-07-27 02:18,61413052,1035676830,,0.163
12836793,0,John Ridley (inventor),page,https://en.wikipedia.org/wiki/John_Ridley_(inventor),John Ridley,Australian inventor (1806-1887),male,1806-05-26,1887-11-25,NA,http://www.wikidata.org/entity/Q6254901,not indigenous,keep,en.wikipedia.org,John Ridley (inventor),0,142,30,116,69,34,31,,11253,2007-08-19,152227998,2023-03-29 18:02,8652376,1147242971,,0.202
12985633,0,Clarence Herbert Smith,page,https://en.wikipedia.org/wiki/Clarence_Herbert_Smith,Clarence Herbert Smith,Australian inventor,male,1865-01-01,1901-01-01,Alma,http://www.wikidata.org/entity/Q5126574,not indigenous,keep,en.wikipedia.org,Clarence Herbert Smith,0,28,30,42,27,6,12,,66890,2007-08-28,154133559,2023-01-01 20:57,16158699,1130956665,,0.165
12986290,0,Richard Bowyer Smith,page,https://en.wikipedia.org/wiki/Richard_Bowyer_Smith,Richard Bowyer Smith,Australian engineer,male,1837-01-01,1919-01-01,London,http://www.wikidata.org/entity/Q7324290,not indigenous,keep,en.wikipedia.org,Richard Bowyer Smith,0,29,30,30,24,3,9,,66890,2007-08-28,154143308,2023-01-01 21:42,16156005,1130963249,,0.168
23865749,0,Frederick Wolseley,page,https://en.wikipedia.org/wiki/Frederick_Wolseley,Frederick Wolseley,Irish businessman,male,1837-03-16,1899-01-08,NA,http://www.wikidata.org/entity/Q5499150,not indigenous,keep,en.wikipedia.org,Frederick Wolseley,0,218,30,90,44,5,26,,384803,2009-08-04,306074796,2022-08-30 14:42,26894766,1107539731,,0.228
61254784,0,Alice Elizabeth Anderson,page,https://en.wikipedia.org/wiki/Alice_Elizabeth_Anderson,Alice Elizabeth Anderson,"Australian businesswoman, garage proprietor, designer, industrial/product designer, and mechanic",female,1897-06-08,1926-01-01,Melbourne,http://www.wikidata.org/entity/Q21535467,not indigenous,keep,en.wikipedia.org,Alice Elizabeth Anderson,0,145,30,61,27,0,15,,57,2019-07-10,905706443,2023-05-07 01:32,5342193,1153546520,,0.502
2968366,0,Charles K. Bliss,page,https://en.wikipedia.org/wiki/Charles_K._Bliss,Charles K. Bliss,"chemical engineer, inventor of Blissymbolics",male,1897-09-05,1985-07-13,Chernivtsi,http://www.wikidata.org/entity/Q112877,not indigenous,keep,en.wikipedia.org,Charles K. Bliss,0,362,30,134,94,33,37,,NA,2005-10-22,26166359,2022-10-12 03:29,23219968,1115567761,,0.176
28265601,0,Edward Both,page,https://en.wikipedia.org/wiki/Edward_Both,Edward Both,Australian inventor,male,1908-04-26,1987-11-18,Caltowie,http://www.wikidata.org/entity/Q5341955,not indigenous,keep,en.wikipedia.org,Edward Both,0,85,30,54,25,2,18,,38374,2010-08-05,377264741,2022-10-06 14:06,23700165,1114440468,,0.178
39368146,0,Frank Bottrill,page,https://en.wikipedia.org/wiki/Frank_Bottrill,Frank Bottrill,Australian blacksmith and inventor,male,1871-04-01,1953-01-07,Sturt,http://www.wikidata.org/entity/Q15998346,not indigenous,keep,en.wikipedia.org,Frank Bottrill,0,58,30,26,17,1,7,,114932,2013-05-12,554739376,2022-07-01 00:55,32128403,1095887611,,0.174
59465405,0,Leslie Bradford,page,https://en.wikipedia.org/wiki/Leslie_Bradford,Leslie Bradford,(1878-1943) metallurgist,male,1878-03-09,1943-06-20,New Delhi,http://www.wikidata.org/entity/Q21536258,not indigenous,keep,en.wikipedia.org,Leslie Bradford,0,20,30,41,12,0,7,,116029,2018-12-22,874966683,2022-03-28 03:08,40328422,1079685663,,0.162
14907770,0,Manfred Clynes,page,https://en.wikipedia.org/wiki/Manfred_Clynes,Manfred Clynes,Scientist and musician,male,1925-08-14,2020-01-19,Vienna,http://www.wikidata.org/entity/Q6748484,not indigenous,keep,en.wikipedia.org,Manfred Clynes,0,631,30,161,100,12,82,,31,2007-12-27,180454336,2022-08-19 00:40,27895737,1105186973,,0.205
34843188,0,Demetrius Comino,page,https://en.wikipedia.org/wiki/Demetrius_Comino,Demetrius Comino,(1902-1988) Australian businessman,male,1902-12-04,1988-09-27,Sydney,http://www.wikidata.org/entity/Q5255284,not indigenous,keep,en.wikipedia.org,Demetrius Comino,0,68,30,73,33,7,11,,65547,2012-02-22,478241762,2023-02-23 08:46,11623373,1141091923,,0.177
18360995,0,Lancelot de Mole,page,https://en.wikipedia.org/wiki/Lancelot_de_Mole,Lancelot de Mole,Engineer and inventor (1880-1950),male,1880-03-13,1950-05-06,Adelaide,http://www.wikidata.org/entity/Q6483660,not indigenous,keep,en.wikipedia.org,Lancelot de Mole,0,456,30,295,106,69,56,,270349,2007-12-13,177725931,2022-10-28 09:18,21816618,1118686336,,0.222
18766624,0,John W. Dickenson,page,https://en.wikipedia.org/wiki/John_W._Dickenson,John W. Dickenson,Australian inventor,male,1934-01-22,NA,NA,http://www.wikidata.org/entity/Q6262227,not indigenous,keep,en.wikipedia.org,John W. Dickenson,0,99,30,176,52,13,55,,5,2008-08-08,230551168,2023-03-30 14:07,8580117,1147369403,,0.188
42014817,0,Myra Juliet Farrell,page,https://en.wikipedia.org/wiki/Myra_Juliet_Farrell,Myra Juliet Farrell,"Australian visionary, inventor and artist (1878-1957)",female,1878-02-25,1957-03-08,County Clare,http://www.wikidata.org/entity/Q15998960,not indigenous,keep,en.wikipedia.org,Myra Juliet Farrell,0,96,30,99,37,7,11,,33376,2014-02-22,596607016,2023-06-16 23:41,1806482,1160512036,,0.168
57429346,0,Alf Hannaford,page,https://en.wikipedia.org/wiki/Alf_Hannaford,Alfred Hannaford,(1890-1969) inventor of farming machinery,male,1890-06-23,1969-08-25,NA,http://www.wikidata.org/entity/Q21535393,not indigenous,keep,en.wikipedia.org,Alf Hannaford,0,7,30,32,9,0,8,,116029,2018-05-16,841489410,2021-06-16 07:54,64935292,1028829369,,0.173
56797585,0,Howard Frederick Hobbs,page,https://en.wikipedia.org/wiki/Howard_Frederick_Hobbs,Howard Frederick Hobbs,(1902-1982) inventor,male,1902-09-21,1982-01-01,NA,http://www.wikidata.org/entity/Q21539115,not indigenous,keep,en.wikipedia.org,Howard Frederick Hobbs,0,78,30,31,8,0,6,,116029,2018-03-09,829655443,2021-06-16 08:58,64931446,1028836557,,0.164
14506216,0,Milan Hudecek,page,https://en.wikipedia.org/wiki/Milan_Hudecek,Milan Hudecek,Australian inventor,male,1954-01-09,NA,Brno,http://www.wikidata.org/entity/Q6850561,not indigenous,keep,en.wikipedia.org,Milan Hudecek,0,10,30,53,30,14,13,,32,2007-12-01,174969541,2022-08-16 07:59,28128569,1104673422,,0.168
43227547,0,Walter Reginald Hume,page,https://en.wikipedia.org/wiki/Walter_Reginald_Hume,Walter Reginald Hume,"Australian inventor, industrialist (1873-1943)",male,1873-11-29,1943-07-21,Fitzroy,http://www.wikidata.org/entity/Q17421411,not indigenous,keep,en.wikipedia.org,Walter Reginald Hume,0,64,30,33,19,6,16,,525,2014-07-06,615792198,2023-01-25 06:09,14138415,1135529349,,0.17
62222521,0,Kurt Johannsen,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Kurt Johannsen,0,142,30,21,12,0,7,,693,2019-11-02,924127176,2022-04-28 04:37,37644734,1085056148,,0.172
25088447,0,Elfric Wells Chalmers Kearney,page,https://en.wikipedia.org/wiki/Elfric_Wells_Chalmers_Kearney,Elfric Wells Chalmers Kearney,Australian writer and engineer,male,1881-02-03,1966-04-15,Geelong,http://www.wikidata.org/entity/Q5359924,not indigenous,keep,en.wikipedia.org,Elfric Wells Chalmers Kearney,0,39,30,65,32,0,29,,24596,2009-11-15,325975818,2022-11-28 14:26,19119782,1124356396,,0.197
556583,0,David Malin,page,https://en.wikipedia.org/wiki/David_Malin,David Malin,British-Australian astronomical photographer,male,1941-03-28,NA,Bury,http://www.wikidata.org/entity/Q5237073,not indigenous,keep,en.wikipedia.org,David Malin,0,122,30,98,73,16,37,,17503,2004-03-27,2952393,2023-05-19 14:25,4259039,1155746171,,0.193
38548761,0,Charles Malpas,page,https://en.wikipedia.org/wiki/Charles_Malpas,Charles Malpas,Australian inventor,male,1899-04-28,1982-01-01,Leicester,http://www.wikidata.org/entity/Q5080611,not indigenous,keep,en.wikipedia.org,Charles Malpas,0,35,30,14,14,0,4,,71010,2013-02-16,538633683,2023-06-07 08:51,2637465,1158956941,,0.183
36390521,0,Eldred Norman,page,https://en.wikipedia.org/wiki/Eldred_Norman,Eldred Norman,Inventor and racing-car driver,male,1914-01-09,1971-06-28,Adelaide,http://www.wikidata.org/entity/Q5354139,not indigenous,keep,en.wikipedia.org,Eldred Norman,0,24,30,34,22,0,9,,11253,2012-07-11,501661617,2023-05-26 19:53,3634562,1157167231,,0.177
29346326,0,Kia Silverbrook,page,https://en.wikipedia.org/wiki/Kia_Silverbrook,Kia Silverbrook,"Australian inventor, scientist, and serial entrepreneur",male,1958-01-01,NA,Australia,http://www.wikidata.org/entity/Q1740745,not indigenous,keep,en.wikipedia.org,Kia Silverbrook,45,648,30,218,92,30,58,,91,2010-10-25,392833124,2023-06-03 01:37,3009120,1158274152,,0.239
28681974,0,Colin Sullivan (physician),page,https://en.wikipedia.org/wiki/Colin_Sullivan_(physician),Colin Sullivan,Australian physician,male,1945-01-01,NA,Sydney,http://www.wikidata.org/entity/Q2982653,not indigenous,keep,en.wikipedia.org,Colin Sullivan (physician),0,557,30,59,43,10,24,,1041,2010-09-03,382590719,2023-04-29 00:40,6036524,1152236416,,0.204
5864200,0,George Augustine Taylor,page,https://en.wikipedia.org/wiki/George_Augustine_Taylor,George Augustine Taylor,Australian journalist,male,1872-08-01,1928-01-20,Sydney,http://www.wikidata.org/entity/Q730817,not indigenous,keep,en.wikipedia.org,George Augustine Taylor,0,53,30,57,39,6,22,,52166,2006-07-07,62505225,2023-03-31 11:56,8501569,1147505808,,0.199
