pageid,title,wikibase_item,biography
46469881,David Lenigas,Q19875158,TRUE
53736297,Xuemin Lin,Q30122252,TRUE
46879577,Cleo Loi,Q21062167,TRUE
51337837,Kate Loveland,Q26704252,TRUE
64481345,Robert Owen Makinson,Q21338996,TRUE
53736343,Jonathan Manton,Q29341556,TRUE
53812851,Hugh Joseph McDermott,Q29472755,TRUE
59560508,Katharine Michie,Q57069843,TRUE
53722614,Stefan Mozar,Q29258296,TRUE
4064464,Mark Norman (marine biologist),Q6769047,TRUE
68994162,Barbara Nowak,Q22102266,TRUE
60259857,Sheryl van Nunen,Q62109787,TRUE
53737746,Todd Oliynyk,Q29453059,TRUE
53812963,Ian James Oppermann,Q29472844,TRUE
53812973,Marimuthu Palaniswami,Q29472843,TRUE
33224346,Roger Parish,Q7358764,TRUE
71540634,Andrew Pask,Q30505518,TRUE
51266585,Diana Patterson,Q26695618,TRUE
13123327,Trevor Pearcey,Q7839366,TRUE
2653867,Peter Quinn (astronomer),Q7176492,TRUE
53755616,Muhammed Rahman,Q29358798,TRUE
71743327,Ramesh Rajan,Q116214315,TRUE
8846446,James Meadows Rendel (geneticist),Q6139589,TRUE
49469415,Richard Robson (chemist),Q23073819,TRUE
52698920,Jack Roderick,Q28062369,TRUE
68214003,Andrew Rohl,Q50754644,TRUE
8850932,Kate Sanders,Q65088844,TRUE
21621730,Alan Sargeson,Q4707710,TRUE
68712528,Alta Schutte,Q39885100,TRUE
30500327,Eugene Seneta,Q5407751,TRUE
50894238,Leslie Sheffield,Q24852164,TRUE
64690188,Kelly Anne Shepherd,Q21392387,TRUE
53722798,Peng Shi,Q29258950,TRUE
53773090,William Shieh,Q29387584,TRUE
15140792,Malcolm Bruce Smith,Q6742221,TRUE
58147324,Jonathan Sprent,Q21166342,TRUE
10573141,Henry Steedman,Q5728662,TRUE
27908643,Shen-su Sun,Q7638496,TRUE
52166050,Pam Sykes,Q27673122,TRUE
53722951,Dacheng Tao,Q29259267,TRUE
53722980,David Taubman,Q29259259,TRUE
63423363,Jessamy Tiffen,Q89488199,TRUE
57858154,Steven Tingay,Q55584043,TRUE
53920456,Robert George Ward,Q29624762,TRUE
19841392,William Walter Watts,Q3569020,TRUE
38283418,William Weymouth,Q8020242,TRUE
12728519,Peter Francis Williams,Q7174070,TRUE
65444797,Gert Wörheide,Q25712856,TRUE
53737309,Jinhong Yuan,Q29342606,TRUE
51028770,Amandus Heinrich Christian Zietz,Q11851117,TRUE
72199304,Sophia Zoungas,Q28359610,TRUE
57078655,Shervin Adeli,Q51689839,TRUE
65300371,Chelsea Angelo,Q99266998,TRUE
64026321,Graeme Banks,Q94997927,TRUE
71752690,Emily Boyd (diver),Q113964089,TRUE
61160289,Dale Brede,Q64853149,TRUE
60237728,Tic Bridge,Q62070735,TRUE
63494606,Scott Dumbrell,Q88806549,TRUE
63965418,Ronald Faulds,Q94518373,TRUE
53766066,Eileen Forrest,Q29380232,TRUE
72738994,Declan Fraser,Q116189257,TRUE
69719252,Ricky Glaser,Q110555088,TRUE
63517569,Grant Greenham,Q89035668,TRUE
64547281,Gary Haberl,Q97347358,TRUE
66466022,Alexis Hellyer,Q105013679,TRUE
61317904,Laura Hingston,Q65674436,TRUE
63517262,Scott Hunter-Russell,Q89038124,TRUE
68317731,Stacey Hymer,Q62005183,TRUE
38934142,Kangaroo Kennedy,Q16015535,TRUE
64140597,Jo King,Q96742228,TRUE
61471843,Robbie King (darts player),Q66312137,TRUE
45149342,Graeme Lancefield,Q18921802,TRUE
64572224,Paul Langley (table tennis),Q97460496,TRUE
64052165,Tony Lawson (diver),Q95379036,TRUE
5032104,Florence LeMar,Q5460684,TRUE
71630717,Sophie Linn,Q113645901,TRUE
58949647,Steve MacArthur,Q58175924,TRUE
71630823,Jee Minhyung,Q113646197,TRUE
68340235,Bill Nelson (sports coach),Q107936578,TRUE
60504751,Lawrie Nelson,Q63170139,TRUE
58949422,Raymond O'Donnell,Q58175899,TRUE
68451198,Haylee Outteridge,Q76761950,TRUE
60759221,Gabbie Plain,Q64009876,TRUE
64583552,Jeff Plumb,Q97486756,TRUE
58949050,Tim Pusey,Q58175844,TRUE
38644363,Mark Scanlon (surfer),Q6769605,TRUE
64098165,Peter Scanlon (taekwondo),Q95686706,TRUE
44087301,John Sharp (referee),Q18385493,TRUE
69610820,Cameron Shields,Q110279128,TRUE
70600757,Tarni Stepto,Q107434732,TRUE
50437860,Taylor Tirahardjo,Q24053841,TRUE
55683225,Vineetha Wijesuriya,Q42526621,TRUE
52062442,Olivia Wright,Q27505554,TRUE
68512718,Ann Zhang,Q558884,TRUE
17326482,Zhang Jilin,Q197212,TRUE
12776187,Lisa Backhouse,Q6557794,TRUE
31852517,Ann-Maree Biggar,Q4766176,TRUE
41742668,The Book Place,Q16827886,FALSE
18040894,Mikael Borglund,Q6845592,TRUE
9729389,Kathy Bowlen,Q6377187,TRUE
39356181,Dina Browne,Q16201011,TRUE
17315567,Noel Brunning,Q7046859,TRUE
1040295,Trevor Butler,Q7839079,TRUE
24239728,Natalia Cooper,Q16205482,TRUE
20662298,Paul Drane,Q7150361,TRUE
7015079,Peter Everett,Q7173891,TRUE
6383811,Jane Fennell,Q6152218,TRUE
10702701,Pascall Fox,Q109510845,TRUE
63569289,Marcus Gillezeau,Q91682232,TRUE
12438603,Karla Grant,Q6372440,TRUE
25239133,Hayden Guppy,Q5686320,TRUE
9993158,Peter Holland (broadcaster),Q7174705,TRUE
53570816,Chris Humfrey,Q29007210,TRUE
73460966,Bianca Hunt,Q117421503,TRUE
38200842,Jim Iliffe,Q6195830,TRUE
72653851,Melody Iliffe,Q115982850,TRUE
8786063,Nick Johnston (journalist),Q16209689,TRUE
16188140,Vasili Kanidiadis,Q7916685,TRUE
8331152,Sue Kellaway,Q7634161,TRUE
72146314,Roz Kelly (sports presenter),Q114953090,TRUE
71102683,Lachlan Kennedy,Q112708288,TRUE
25863229,Emmy Kubainski,Q5373620,TRUE
43067283,Tiffany Lamb,Q17306176,TRUE
18300173,Virginia Lette,Q7934381,TRUE
59006328,Panda Lisner,Q58894985,TRUE
6572506,Judy Lynne,Q6304514,TRUE
40174441,Aaron McCarthy,Q16732226,TRUE
68536136,Terry McDermott (actor),Q108427393,TRUE
13457970,Darren McDonald,Q5225048,TRUE
3890201,Moira McLean,Q6894733,TRUE
15809067,Kylie Morris,Q6451635,TRUE
59685120,Alfred Nicdao,Q60737033,TRUE
2992636,Taryn Onofaro,Q7686993,TRUE
32890916,Ewen Page,Q5418994,TRUE
19412829,Tom Payne (newsreader),Q7817191,TRUE
51508825,Lara Pitt,Q26789429,TRUE
2773870,David Poltorak,Q5238641,TRUE
53325192,Brett Porter,Q28858775,TRUE
71345545,Leonardo Puglisi,Q113162243,TRUE
5101000,Tim Shaw (salesperson),Q7804269,TRUE
38484460,Frank Shields (director),Q5489550,TRUE
15169158,Jessica Skarratt,Q6187488,TRUE
4058200,Andrew Startin,Q4758629,TRUE
46593731,Scott Taylor (writer),Q19879843,TRUE
53343555,James Upshaw,Q29026118,TRUE
47266673,Stanley Walsh,Q20687541,TRUE
28658757,Glenn Wheeler,Q5569176,TRUE
56836237,Matt Wordsworth,Q50808489,TRUE
53368448,James Workman (writer),Q30600590,TRUE
21308047,Bernie Zelvis,Q4894532,TRUE
23240246,Deborah Abela,Q5248157,TRUE
60187027,Michael Mohammed Ahmad,Q62017277,TRUE
64879225,Philip Albright,Q98380405,TRUE
8626101,Jim Anderson (editor),Q6193388,TRUE
50794791,Linda Aronson,Q1524666,TRUE
63688747,Natalie Bailey,Q94691545,TRUE
56523223,Deborah Ascher Barnstone,Q48023014,TRUE
48723557,Herz Bergner,Q6978372,TRUE
10884719,Steve Birdsall,Q7611964,TRUE
45302891,Tony Black (writer),Q19661817,TRUE
36359318,Paul D. Carter,Q7150087,TRUE
10121235,Mark Clisby,Q6767090,TRUE
47529658,Steven Conte,Q20878424,TRUE
923802,John Lawrence Daly,Q249316,TRUE
47940104,Kathleen Dalziel,Q21078457,TRUE
39715589,Philip Dean,Q16977367,TRUE
2758646,Kathryn Deans,Q6377028,TRUE
25824354,David Denholm,Q5232920,TRUE
60181910,Jessica Dettmann,Q62008557,TRUE
17964483,Simon Dodd,Q7518628,TRUE
42758356,Anthony Ellis (writer),Q16887660,TRUE
51287815,Edith Mary England,Q26251088,TRUE
32031504,Fotini Epanomitis,Q5469783,TRUE
51595566,Julian Evans (writer),Q27204707,TRUE
50639789,L. H. Evers,Q24284483,TRUE
47423844,Annah Faulkner,Q20887373,TRUE
12650042,Iain Finlay,Q5980432,TRUE
3072334,R. D. Fitzgerald,Q7273560,TRUE
6035875,Greg Flynn,Q5605570,TRUE
47575130,Candice Fox,Q20879355,TRUE
11834131,James Fry (writer),Q19957819,TRUE
11912423,Marcia Gardner,Q6757103,TRUE
64568191,Sophie Gonzales (writer),Q97451333,TRUE
1937632,Derek Hansen,Q5262017,TRUE
64314576,Lindsay Hardy,Q96405729,TRUE
64879160,Kenneth Hayles,Q98380397,TRUE
3873936,Margaret Hazzard,Q6759501,TRUE
50779106,Jeremy Hearder,Q24565894,TRUE
4449254,Karen Hitchcock (author),Q6369711,TRUE
33541805,Katherine Howell,Q16226288,TRUE
67036155,Grace Jennings-Edquist,Q105862884,TRUE
10099615,Stephen Juan,Q7609633,TRUE
50416689,Mireille Juchau,Q24191053,TRUE
5891742,Sylvia Kelso,Q15488734,TRUE
22533799,Cate Kendall,Q5051782,TRUE
4915956,John Kingsmill,Q6243146,TRUE
6137169,Sheena Knowles,Q7492383,TRUE
19383400,Vernon Knowles,Q7922173,TRUE
67795548,Remy Lai,Q107392909,TRUE
68560356,Derek Llewellyn-Jones,Q108268337,TRUE
19227037,Barry Maitland,Q4864460,TRUE
20606756,Damian Marrett,Q5212289,TRUE
72061062,Meg Mason,Q115492369,TRUE
48429285,Brian Matthews (writer),Q20658340,TRUE
56112480,Andrew McCann,Q48806543,TRUE
3884889,Mike McColl-Jones,Q6847884,TRUE
6730249,James McConvill,Q6139223,TRUE
43696258,Geoffrey McGeachin,Q17708847,TRUE
9201550,Mat McLachlan,Q6785833,TRUE
27256349,Frank McMahon (poet),Q5488354,TRUE
14964499,Tim Metcalf,Q7803973,TRUE
48656153,Eric Muspratt,Q21608127,TRUE
42566926,Jill Adelaide Neville,Q16750341,TRUE
68780616,Wes Olson,Q108625416,TRUE
51448882,A. S. Patrić,Q26710834,TRUE
30097127,Simon Petrie,Q7519526,TRUE
68751725,Vivian Pham,Q108589758,TRUE
67899434,Edwina Preston,Q107213024,TRUE
65307486,Tarella Quin,Q99303814,TRUE
61895819,Ronald Roe,Q68817486,TRUE
11431743,Hans Roland,Q5650670,TRUE
2496281,David Sale,Q5239425,TRUE
55305094,Lionel Shave,Q40564013,TRUE
47193407,Craig Sherborne,Q21063419,TRUE
17689682,Lester Basil Sinclair,Q16007709,TRUE
60185918,Tracy Sorensen,Q62016648,TRUE
57653009,Jane Stork,Q47112236,TRUE
11617805,Trevor Sykes,Q7839451,TRUE
26024343,Peter Symes,Q15438355,TRUE
27459302,Melanie Tait,Q6811361,TRUE
51848443,Matthew Thompson (writer),Q27983421,TRUE
36226564,Julienne van Loon,Q6308817,TRUE
4128602,Michelle Vogel,Q6837284,TRUE
8934762,S. A. Wakefield,Q7387346,TRUE
27749575,Frances Watts,Q15436204,TRUE
50440731,Ruth C. Williams,Q24034947,TRUE
30924236,Assange v Swedish Prosecution Authority,Q16825654,FALSE
72035757,Stella Assange,Q113367533,TRUE
36732529,"Embassy of Ecuador, London",Q1803773,FALSE
39767260,Sarah Harrison (journalist),Q13716200,TRUE
60479942,Indictment and arrest of Julian Assange,Q63119117,FALSE
72355312,Kunstler v. Central Intelligence Agency,Q115825213,FALSE
72518532,Surveillance of Julian Assange,Q115945981,FALSE
12640727,Underground (Dreyfus book),Q618245,FALSE
38849102,WikiLeaks Party,Q7999827,FALSE
30791945,WikiLeaks: Inside Julian Assange's War on Secrecy,Q7999825,FALSE
16426712,2472 Bradman,Q777599,FALSE
12822571,The Art of Cricket,Q7714428,FALSE
12662766,Don Bradman's batting technique,Q5294057,FALSE
18053,Bodyline,Q2908463,FALSE
35706126,Bradman Museum & International Cricket Hall of Fame,Q6049975,FALSE
26279047,Bradman Oval,Q4955083,FALSE
32846573,HMS Bradman,Q5631651,FALSE
12735506,Controversies involving Don Bradman,Q5165985,FALSE
8629740,"Sir Donald Bradman Drive, Adelaide",Q7526425,FALSE
38132408,Sir Donald Bradman Oration,Q7526426,FALSE
2667384,Compton–Miller Medal,Q5157191,FALSE
18325021,Military career of Keith Miller,Q6852252,FALSE
18324784,Early life of Keith Miller,Q5326860,FALSE
12837028,Centre for Human Bioethics,Q5062462,FALSE
550963,"Famine, Affluence, and Morality",Q5356986,FALSE
71456899,Moral circle expansion,Q113555274,FALSE
27590860,Personism,Q7170678,FALSE
7846986,Bindi the Jungle Girl,Q3494566,FALSE
8885102,Philippe Cousteau Jr.,Q3379658,TRUE
28026964,57567 Crikey,Q3599396,FALSE
24451532,Crikey steveirwini,Q3212720,FALSE
58578114,Crikey! It's the Irwins,Q60745510,FALSE
6852168,Croc Files,Q5187256,FALSE
6852050,The Crocodile Hunter Diaries,Q2448134,FALSE
50928,The Crocodile Hunter,Q2277578,FALSE
5533519,The Crocodile Hunter: Collision Course,Q1140738,FALSE
21377710,Death of Steve Irwin,Q108551553,FALSE
38688265,Growing Up Wild,Q17054675,FALSE
6839895,Irwin's turtle,Q1841008,FALSE
11682416,"My Daddy, the Crocodile Hunter",Q6945203,FALSE
8894434,Ocean's Deadliest,Q7075905,FALSE
1984415,Prehistoric Ice Man,Q898217,FALSE
6313948,Short-tail stingray,Q134996,FALSE
2299671,John Stainton,Q3182498,TRUE
14324616,MY Steve Irwin,Q1926275,FALSE
68728790,Steve Irwin Day,Q108749484,FALSE
2990468,True Blue (John Williamson song),Q7847364,FALSE
33979168,Trypanosoma irwini,Q7848576,FALSE
6986688,Wildlife Warriors,Q8001332,FALSE
2429435,Ball of the Century,Q670114,FALSE
7847834,John the bookmaker controversy,Q6265909,FALSE
49279037,Shane Warne Foundation,Q22908686,FALSE
72073406,Shane Warne state memorial service,Q115814308,FALSE
25939440,Warne–Muralitharan Trophy,Q7969803,FALSE
52111209,Warnie (miniseries),Q28224396,FALSE
72406446,Arthur H Collett,Q115626072,TRUE
167666,Artful Dodger,Q1783187,FALSE
2913429,Abel Magwitch,Q4666596,FALSE
20223280,Xavier Austin,Q5672489,FALSE
34902210,Justin Bayard,Q6317347,FALSE
64177002,Levi Canning,Q112666637,FALSE
7190206,Constable Care,Q5163468,FALSE
11877694,Adam Cooper (Blue Heelers),Q17001959,FALSE
10652221,Maggie Doyle,Q6759125,FALSE
6271962,Luke Handley,Q6702022,FALSE
2426356,Jack Holden (Home and Away),Q6113142,FALSE
12111845,Jack Lawson (Blue Heelers),Q6113613,FALSE
12111821,Dash McKinley,Q5252546,FALSE
6527748,Joel Nash,Q6213786,FALSE
4815175,Stuart Parker (Neighbours),Q7626937,FALSE
12178767,Jo Parrish,Q6204380,FALSE
6560576,Nick Parrish,Q7027678,FALSE
10673472,Wayne Patterson,Q7976523,FALSE
68662008,Yashvi Rebecchi,Q108529035,FALSE
11582218,Adam Rhodes,Q4679657,FALSE
72973016,Cameron Tait,Q116882756,FALSE
59134852,Colby Thorne,Q60754888,FALSE
46547768,Judge Advocate of New South Wales,Q19874817,FALSE
19513223,Supreme Court of the Cocos (Keeling) Islands,Q7644898,FALSE
66625962,Merit Protection Commissioner,Q105628512,FALSE
12850,Governor of New South Wales,Q1528895,FALSE
20352596,Lieutenant-Governor of New South Wales,Q11791465,FALSE
352986,Administrator of the Northern Territory,Q3249421,FALSE
375105,Governor of Queensland,Q1467097,FALSE
479642,Governor of Tasmania,Q1779581,FALSE
12851,Governor of Victoria,Q1571023,FALSE
57764509,Lieutenant-Governor of Victoria,Q55616845,FALSE
59604937,Michael Hasofer,Q60635434,TRUE
64785456,Hilary L. Rubinstein,Q98148717,TRUE
52844054,Sophia Brous,Q28209378,TRUE
10546438,Yitzhak Yedid,Q2006195,TRUE
50931621,Esther Lipman,Q24845257,TRUE
46239525,Matthew Moss,Q19875761,TRUE
70181778,Raphael Benjamin,Q111143087,TRUE
59540665,Yaakov Glasman,Q60677511,TRUE
49478212,Samuel Burmister,Q24284393,TRUE
64201499,Arthur Goldman (cricketer),Q96106678,TRUE
72073788,Zac Sapsford,Q114804114,TRUE
33852496,Mendel Balberyszski,Q6816565,TRUE
15574453,Babette Bensoussan,Q4837806,TRUE
33973800,John Chillag,Q6225952,TRUE
31066154,Graeme Friedman,Q5592263,TRUE
4214103,Alan Gold (author),Q4706725,TRUE
27628954,Eva Marks,Q88829,TRUE
23877152,Dvora Waysman,Q5317816,TRUE
58640190,Frances Cannon,Q58007794,TRUE
41377160,Frederick Fox (milliner),Q15992985,TRUE
998327,Alan Freeman,Q3308814,TRUE
17189064,Narelda Jacobs,Q6965752,TRUE
28222587,Josh Szeps,Q6289543,TRUE
21663676,Kelli Underwood,Q6385781,TRUE
71220991,Sandra Pankhurst,Q112960754,TRUE
72787753,AJ Clementine,Q116256419,TRUE
65437045,Sexy Galexy,Q99755123,TRUE
68720112,Craig Johnston (politician),Q108739738,TRUE
54517081,Cloudy Rhodes,Q33044553,TRUE
51776306,Toni Storm,Q27049393,TRUE
68308382,Maria Strong (athlete),Q107629906,TRUE
5633919,Robert Vivian Storer,Q7350623,TRUE
52651493,James Bath (headmaster),Q28047861,TRUE
52700014,W. R. Bayly,Q28062401,TRUE
54136841,John Berjew,Q30049894,TRUE
57447147,J. J. Bonnar,Q53836272,TRUE
62752867,Richard Burchnall,Q81095597,TRUE
56639076,Joseph S. Cole,Q50059266,TRUE
53426630,Charles Corfe (headmaster),Q28924268,TRUE
3695390,John Dewes,Q3528213,TRUE
11814570,Ernest Duncan,Q5392983,TRUE
52724917,Samuel Fiddian,Q28078317,TRUE
56602934,Robert Freeth,Q48891415,TRUE
3134390,Simon Gipson,Q7518847,TRUE
57344852,Francis Haire,Q55418197,TRUE
66955993,Bill Hayward (educator),Q105727308,TRUE
55415637,James Wilson Hogg,Q41526835,TRUE
69895042,James C. Leonard,Q110722970,TRUE
24912030,John Lewis (headmaster),Q6244761,TRUE
54117653,John Martin (headmaster),Q30609439,TRUE
53792122,George Metcalfe,Q29424194,TRUE
60268987,E. K. Miller,Q62709503,TRUE
68575884,Michael Parker (headmaster),Q108485824,TRUE
57444245,Thomas Smellie (minister),Q55648715,TRUE
17948613,Thomas H. Smith,Q7790319,TRUE
26501941,Percival Stephenson,Q7167150,TRUE
4218755,Ralph Townsend (headmaster),Q7288170,TRUE
41024073,George Weeks (priest),Q15990348,TRUE
61477301,Francis Williams (headmaster),Q66605795,TRUE
65358658,Vaughan Allison,Q104857694,TRUE
40940270,Finlay Light,Q16728995,TRUE
61089735,Sen Mitsuji,Q58755397,TRUE
61829491,Kris Smith,Q3199732,TRUE
56317373,Desmond Robert Dunn,Q29057350,TRUE
61763948,Roger Green (author),Q78154509,TRUE
41202303,Simon Hammond,Q16194575,TRUE
68635531,Nat's What I Reckon,Q108394568,TRUE
58917671,Daniel Reynaud,Q57987051,TRUE
35466466,Wesley Wildman,Q16194401,TRUE
51468846,Natashia Boland,Q27928079,TRUE
47356257,Regina S. Burachik,Q20763598,TRUE
69684500,Serena Dipierro,Q88478240,TRUE
65246741,Nerida Ellerton,Q98940130,TRUE
63288302,Eleanor Mollie Horadam,Q87093554,TRUE
63288301,Kathy Horadam,Q87093626,TRUE
62774758,Frances Kuo,Q81350182,TRUE
67100854,Jessica Purcell,Q102327263,TRUE
67054567,Jacqui Ramagge,Q69629883,TRUE
63864448,Vanessa Robins,Q49880925,TRUE
56029643,Kate Smith-Miles,Q41728864,TRUE
54754370,Janet Thomas,Q50345091,TRUE
67798307,Sheila Oates Williams,Q102183222,TRUE
70535611,Tracy Ainsworth,Q42846584,TRUE
70501595,Lisa Alexander (earth scientist),Q58095828,TRUE
60497727,Kaarin Anstey,Q41078911,TRUE
71426023,Akuch Kuol Anyieth,Q113403048,TRUE
54644790,Elizabeth Reid Boyd,Q33350259,TRUE
48128534,Chilla Bulbeck,Q21228411,TRUE
61511823,Jennifer Byrne (research scientist),Q42873526,TRUE
63604576,Louise Chappell,Q89819309,TRUE
61358009,Susan J. Clark,Q42658558,TRUE
43557862,Mahananda Dasgupta,Q17517041,TRUE
70552142,Adriana Dutkiewicz,Q60845697,TRUE
58634900,Maria Forsyth,Q40632763,TRUE
43550586,Carola Garcia de Vinuesa,Q17517081,TRUE
67853670,Lauren Gawne,Q56880517,TRUE
52513469,Lisa M. Given,Q27975668,TRUE
72864435,Annette Gough,Q88426919,TRUE
68021974,Anita Ho-Baillie,Q59662674,TRUE
55897830,Merval Hoare,Q43809388,TRUE
65089544,Francesca Iacopi,Q46660943,TRUE
73508549,Lyn Innes,Q112845213,TRUE
56091334,Gisela Kaplan,Q46136099,TRUE
45481436,Ambelin Kwaymullina,Q19561121,TRUE
71226866,Julie Leask,Q72102908,TRUE
69274017,Sherene Loi,Q42315566,TRUE
70874439,Janice Lough,Q60727734,TRUE
53467438,Amanda Lynch,Q28967732,TRUE
69260898,Raina MacIntyre,Q90321423,TRUE
61513224,Maria Makrides,Q64160393,TRUE
54079670,Lorraine Mazerolle,Q29976504,TRUE
59804087,Jane Mills,Q48622759,TRUE
61624667,Karlie Noon,Q66788062,TRUE
20856324,Pippa Norris,Q7197476,TRUE
61390213,Anushka Patel,Q58165563,TRUE
70487537,Sarah Perkins-Kirkpatrick,Q53123168,TRUE
71262984,Vanessa Peterson,Q59533158,TRUE
63321135,Lyn Richards,Q87362188,TRUE
53148146,Judith Robinson-Valéry,Q28755568,TRUE
62283827,Elaine Saunders (scientist),Q45378778,TRUE
61052287,Tanya M. Smith,Q47502122,TRUE
69399392,Pamela Snow,Q64538946,TRUE
61911275,Catherine Stampfl,Q56191751,TRUE
63849021,Karen Stenner,Q93292921,TRUE
71481445,Andréa Sardinha Taschetto,Q65706397,TRUE
43576894,Leann Tilley,Q18345642,TRUE
64352516,Jane Torr,Q99880520,TRUE
63657347,Jacqui True,Q89972404,TRUE
43554964,Jane Visvader,Q18166787,TRUE
71466826,Joanne Whittaker,Q56972558,TRUE
69268861,Patsy Yates,Q41591245,TRUE
58878110,Sisi Zlatanova,Q42574393,TRUE
54638499,Diana Chan,Q33296367,TRUE
72903785,Tirana Hassan,Q116263447,TRUE
58864335,Joan Hendriks,Q57915841,TRUE
57514191,Bridget Hustwaite,Q54185301,TRUE
69276053,Tishiko King,Q109586135,TRUE
69282972,Taryn Lane,Q109651150,TRUE
61807543,Amanda McKenzie,Q67705083,TRUE
66992384,Sisonke Msimang,Q72181398,TRUE
57617177,Shyama Peebles,Q54859801,TRUE
58525044,Eman Sharobeem,Q56685695,TRUE
56807481,Leah Barclay,Q50389782,TRUE
66225947,Eugenie Keefer Bell,Q104552599,TRUE
37593305,Boomalli Aboriginal Artists Cooperative,Q4943456,FALSE
53773345,Nora Burden,Q29855671,TRUE
61806844,Mirranda Burton,Q67905041,TRUE
72351357,Gabrielle de Vietri,Q115467071,TRUE
34237614,Marina DeBris,Q6763807,TRUE
64866791,Flamingo Park Frock Salon,Q98174195,FALSE
65132411,Mari Funaki,Q91059530,TRUE
64925855,Mira Gojak,Q98162758,TRUE
60178650,Ann Greenwood,Q62006688,TRUE
70707375,Tina Havelock Stevens,Q111845111,TRUE
56807439,Jennifer Herd,Q50391025,TRUE
61320735,Merris Hillard,Q65681376,TRUE
53605647,Kate Just,Q29043175,TRUE
67018070,Ken Sisters,Q98177482,FALSE
68835459,Hertha Kluge-Pott,Q108732531,TRUE
55892228,Waratah Lahy,Q43901238,TRUE
44486440,Liang Xiao Ping,Q18571806,TRUE
56861599,Mary Moore (artist),Q51460318,TRUE
61240460,Wendy Murray (artist),Q65384845,TRUE
33921344,Norie Neumark,Q7051234,TRUE
58347710,Mary Anstie Overbury,Q56665369,TRUE
56807183,Frances Phoenix,Q50390666,TRUE
56773242,Eugenia Raskopoulos,Q50379507,TRUE
63305656,Joan Ross,Q85775200,TRUE
62996817,Jukuja Dolly Snell,Q84171952,TRUE
67014048,Loribelle Spirovski,Q105771506,TRUE
61778270,Elizabeth Vassilieff,Q67528001,TRUE
48419614,Ilka White,Q21933542,TRUE
66739261,Robyn Clay-Williams,Q56074640,TRUE
57131271,Irene Dean-Williams,Q52159130,TRUE
68743337,Marija Jovanovich,Q108493205,TRUE
40217069,Valda Berzins,Q16275101,TRUE
73376710,Liza Butler,Q117294364,TRUE
2369567,Helena Carr,Q5703542,TRUE
46178043,Gina Liano,Q19661071,TRUE
28239287,Clare Stewart,Q5126257,TRUE
49469770,Diana Taylor (businesswoman),Q25183247,TRUE
71042423,Karena Chapman,Q87728771,TRUE
43557835,Aleksandra Filipovska,Q17510695,TRUE
58237193,June Halliday,Q56249821,TRUE
44260747,Margaret Harding,Q18640463,TRUE
43557358,Elizabeth Harry,Q17517106,TRUE
50811943,Delphine Lannuzel,Q24851656,TRUE
43557997,Colleen Nelson,Q17517263,TRUE
43555761,Pamela Rickard,Q17711287,TRUE
60030588,Alison Rodger,Q61781961,TRUE
43556046,Martina Stenzel,Q18166709,TRUE
51337941,Alice Vrielink,Q26704256,TRUE
69237585,Jenny Zhang (chemist),Q42366848,TRUE
68471711,Seok-Hee Hong,Q108076344,TRUE
67815677,Xiuping Jia,Q58663535,TRUE
63279733,Mirka Miller,Q87051793,TRUE
71435720,Anne Ngu,Q113390687,TRUE
58864621,Christine O'Keefe,Q57915444,TRUE
37287882,Fee Plumley,Q14051,TRUE
71106184,Sylvie Thiébaux,Q79438995,TRUE
72064122,Wenjie Zhang,Q62050593,TRUE
51121337,Judy Egerton,Q26213534,TRUE
69875999,Simone LeAmon,Q112174949,TRUE
56872640,Brett Rogers (curator),Q55605902,TRUE
65864831,Kim Sajet,Q66144584,TRUE
72523558,Annie Carvosso,Q108560894,TRUE
68452877,Cecily Crozier,Q108047036,TRUE
1285851,Brenda Davies,Q4960663,TRUE
54894269,Jennifer Hocking,Q36514932,TRUE
70736644,Mary Mihelakos,Q111909292,TRUE
52111061,Deborah Thomas,Q30315652,TRUE
68515952,Margaret Zhang,Q108160143,TRUE
57670464,Joan Fry (educator),Q55615105,TRUE
69989383,Guli Hack,Q110906645,TRUE
62756865,Margaret Wylie,Q81233902,TRUE
59185525,Julie Cairney,Q49882552,TRUE
67275969,Liesl Folks,Q60216344,TRUE
56507034,Rylie Green,Q48472222,TRUE
59947696,Elanor Huntington,Q61721796,TRUE
57042633,Elizabeth Jens,Q51858291,TRUE
71623214,Anna Paradowska,Q92714419,TRUE
68901998,Rodica Ramer,Q61313283,TRUE
51297355,Karen Reynolds,Q26703591,TRUE
54082738,Mary Costello (pastoralist),Q29981229,TRUE
63844807,Amelia Kunoth,Q93101444,TRUE
4009941,Betty Archdale,Q4898704,TRUE
51062214,Edith Agnes Cook,Q26251040,TRUE
43566905,Edith Emily Dornwell,Q17626618,TRUE
40159369,Madeline Rees George,Q16029912,TRUE
51290813,Mabel Hardy,Q26260700,TRUE
51338785,Frances Keith Sheridan,Q26702281,TRUE
57070726,Elizabeth Whitby,Q53410176,TRUE
60638051,Amanda Banton,Q67566704,TRUE
71014039,Cristina Pieta Cifuentes,Q112570811,TRUE
65788085,Rosemary Jessamyn Howell,Q101252587,TRUE
66281079,Kerri Judd,Q104649838,TRUE
57906190,Kerrie Kelly,Q55585081,TRUE
50044919,Gabrielle Louise McIntyre,Q23880344,TRUE
64317385,Nyadol Nyuon,Q96430370,TRUE
63546299,Alexandra Phelan,Q89501415,TRUE
50886384,Kyra Reznikov,Q24852057,TRUE
