pageid,title,wikibase_item,biography
3533154,Junkyard (album),Q846639,FALSE
46508854,Live 1981–82,Q11762100,FALSE
7621857,Mutiny/The Bad Seed,Q4273887,FALSE
1525212,Prayers on Fire,Q596767,FALSE
4901442,Aion (Dead Can Dance album),Q1933709,FALSE
36695941,Anastasis (album),Q1949866,FALSE
2365693,Dead Can Dance (1981–1998),Q2602639,FALSE
58408757,Dionysus (album),Q57341512,FALSE
2368450,Garden of the Arcane Delights,Q3282120,FALSE
59153590,Garden of the Arcane Delights - The John Peel Sessions,Q60755287,FALSE
38846671,In Concert (Dead Can Dance album),Q16994805,FALSE
2360135,Into the Labyrinth (Dead Can Dance album),Q1934401,FALSE
8641465,Memento (Dead Can Dance album),Q3099397,FALSE
5900156,A Passage in Time (Dead Can Dance album),Q1934385,FALSE
1018861,The Serpent's Egg (album),Q1934237,FALSE
1700809,Spiritchaser,Q375329,FALSE
1013628,Spleen and Ideal,Q1755639,FALSE
1195850,Toward the Within,Q1934269,FALSE
490390,Wake (Dead Can Dance album),Q3175115,FALSE
1015928,Within the Realm of a Dying Sun,Q1934282,FALSE
23551273,Fire & Rain,Q5451290,FALSE
38469409,Gateway to the Mysteries,Q5527317,FALSE
38472619,Healingbow,Q5690328,FALSE
47743770,The Light Between Worlds,Q24807732,FALSE
11623375,Big Bad and Acoustic,Q4904986,FALSE
6731862,Choirboys (album),Q5104083,FALSE
12180453,Dancing on the Grave of Rock n' Roll,Q5215572,FALSE
11580051,Evolver (The Choirboys album),Q5418745,FALSE
11286641,Midnight Sun (The Choirboys album),Q16943132,FALSE
11623455,So Easy (album),Q7549138,FALSE
13719711,Yo-Yo (album),Q8054097,FALSE
61643162,The Dead Daisies discography,Q101209696,FALSE
57044092,Burn It Down (album),Q55606185,FALSE
51647541,The Dead Daisies (album),Q65090241,FALSE
53318100,Live & Louder,Q39052748,FALSE
51513760,Make Some Noise (The Dead Daisies album),Q28429714,FALSE
52951833,Revolución (The Dead Daisies album),Q30667945,FALSE
56973094,Home (Suze DeMarchi album),Q55613885,FALSE
17998668,Telelove,Q17056109,FALSE
39549810,What the Hell Is Going On?,Q17016246,FALSE
7542133,Burn My Eye,Q4999524,FALSE
7540264,Living Eyes (Radio Birdman album),Q3835562,FALSE
7540647,Radios Appear,Q3928874,FALSE
5650672,Zeno Beach,Q8069157,FALSE
6517436,All for One (The Screaming Jets album),Q4729962,FALSE
50635328,Chrome (The Screaming Jets album),Q25096799,FALSE
19728502,Do Ya (album),Q5286296,FALSE
57717433,Gotcha Covered,Q56063428,FALSE
6589571,Heart of the Matter (EP),Q5692432,FALSE
6599875,Hits and Pieces (video),Q16156959,FALSE
6527239,Live Forever (The Screaming Jets album),Q6655139,FALSE
6526644,Scam (album),Q7429851,FALSE
6517734,The Screaming Jets (album),Q7762696,FALSE
719901,Tear of Thought,Q7691745,FALSE
6526124,World Gone Crazy (The Screaming Jets album),Q8035779,FALSE
27682433,Rick Springfield discography,Q7331765,FALSE
50229551,Beautiful Feelings,Q24078425,FALSE
45006495,Beginnings (Rick Springfield album),Q19571002,FALSE
56098971,Christmas with You (Rick Springfield album),Q48805953,FALSE
45017413,Comic Book Heroes,Q19892278,FALSE
31106813,The Day After Yesterday,Q7729153,FALSE
19944200,Hard to Hold,Q5655639,FALSE
31480422,Karma (Rick Springfield album),Q6372654,FALSE
5803984,Living in Oz,Q6659411,FALSE
40099605,Playlist: The Very Best of Rick Springfield,Q16967244,FALSE
31463144,Rock of Life,Q7354850,FALSE
50275700,Rocket Science (Rick Springfield album),Q39069675,FALSE
33464694,Shock/Denial/Anger/Acceptance,Q7499813,FALSE
47614202,Songs for the End of the World,Q24037430,FALSE
47614198,Stripped Down,Q24034435,FALSE
5803882,Success Hasn't Spoiled Me Yet,Q7632572,FALSE
11424632,Tao (album),Q5227532,FALSE
20172888,Venus in Overdrive,Q16960075,FALSE
31435165,Wait for Night,Q7960418,FALSE
533888,Working Class Dog,Q8034898,FALSE
17693081,All That Fall (album),Q4729723,FALSE
17848286,Absolutely (Eurogliders album),Q4669845,FALSE
17848303,Groove (Eurogliders album),Q5610297,FALSE
17802518,Pink Suit Blue Day,Q7196108,FALSE
17802827,This Island (Eurogliders album),Q7786081,FALSE
55649215,Burning Up the Night,Q9182245,FALSE
2575649,Early Morning Wake Up Call,Q5326707,FALSE
2575822,Flash and the Pan (album),Q5457545,FALSE
2683429,Headlines (Flash and the Pan album),Q5689813,FALSE
2704807,Lights in the Night,Q10561528,FALSE
55648923,Nights in France,Q11792002,FALSE
23810349,Cats & Dogs (Mental As Anything album),Q5053983,FALSE
23636182,Creatures of Leisure,Q5183660,FALSE
68473845,Cyclone Raymond,Q108303816,FALSE
32049146,Espresso Bongo,Q17050831,FALSE
23698250,Fundamental (Mental As Anything album),Q5508931,FALSE
32048597,Get Wet (Mental As Anything album),Q5554254,FALSE
62934130,Mouth to Mouth (Mental As Anything album),Q85786781,FALSE
55602062,Screen Memory (album),Q48791811,FALSE
55475343,'79-'85,Q48789771,FALSE
22300181,Graffiti Crimes,Q5592462,FALSE
51632884,Not from Here,Q42317874,FALSE
26863378,Shanghaied!,Q7488542,FALSE
17321935,Space Race (album),Q7572467,FALSE
51632930,Where Do They Go?,Q48771057,FALSE
47806580,Flame (Real Life album),Q22908432,FALSE
2024354,Happy (Real Life album),Q13360895,FALSE
6309210,Heartland (Real Life album),Q3129048,FALSE
49955257,Lifetime (Real Life album),Q25096024,FALSE
31366456,Beautiful (The Reels album),Q4877666,FALSE
26796260,Five Great Gift Ideas from The Reels,Q5455958,FALSE
31366574,Neighbors (album),Q6988127,FALSE
26498900,Quasimodo's Dream,Q7269504,FALSE
26796609,The Reels (album),Q7760015,FALSE
68249043,Mountain of Piss,Q108523514,FALSE
41985078,Diploid Love,Q16913592,FALSE
1085180,Coral Fang,Q2600502,FALSE
3285411,The Distillers (EP),Q7730379,FALSE
1085074,The Distillers (album),Q2731414,FALSE
1085130,Sing Sing Death House,Q2735238,FALSE
52989653,If This Is All We're Going to Be,Q65090332,FALSE
57735220,Stay (Luca Brasi album),Q65090887,FALSE
8142960,Chicken & Champagne,Q5096219,FALSE
7347571,The First and Last,Q7734224,FALSE
31376669,Eight Days Away,Q5348962,FALSE
7883854,Receiving Transmission,Q7302331,FALSE
68032248,Gardens (album),Q107463474,FALSE
27975071,And More,Q4753333,FALSE
21130185,At Home with You,Q4812341,FALSE
27975378,X-Aspirations,Q8041423,FALSE
65422724,Self Care (album),Q104859028,FALSE
17147858,Russell Hitchcock (album),Q7381558,FALSE
19323999,The Cream & the Crock (video),Q7727984,FALSE
19324160,"Who Are They, These Rock Stars?",Q7997151,FALSE
73590274,John Larkin (rugby league),Q118875400,TRUE
39049550,Sitaleki Akauola,Q16148255,TRUE
21554154,Lewis Brown (rugby league),Q6536360,TRUE
26306890,Charlie Herekotukutuku,Q5085014,TRUE
33501676,Mathias Pala,Q3298592,TRUE
23605150,Alan Schirnack,Q4707724,TRUE
34323344,Tim Simona,Q7804281,TRUE
39106035,Sauaso Sue,Q16235061,TRUE
51615694,David Bayssari,Q26924833,TRUE
30864030,John Bentley (rugby),Q3181040,TRUE
17087333,Mike Dorreen,Q6846602,TRUE
24808385,Morvin Edwards,Q6915181,TRUE
1815115,Shaun Edwards,Q981899,TRUE
30066807,Olsen Filipaina,Q7088555,TRUE
36744737,Bruce Gall,Q4977528,TRUE
1198992,Ellery Hanley,Q3051448,TRUE
15276755,Len Killeen,Q579946,TRUE
20528962,Talite Liavaʻa,Q7679580,TRUE
16511238,Jason Lowrie,Q6162989,TRUE
51558443,Daniel Abou Sleiman,Q26923795,TRUE
6104282,Theo Anast,Q948478,TRUE
57289396,Renouf Atoni,Q52714721,TRUE
6107097,Alan Burwell,Q4706292,TRUE
25802744,Marty Crequer,Q6777402,TRUE
46514002,Raymond Faitala-Mariner,Q19873287,TRUE
22575753,Colin Greenwood (rugby),Q5145158,TRUE
6119744,Daryl Halligan,Q3016663,TRUE
61676324,Morgan Harper,Q67078833,TRUE
6104167,Gavin Hill,Q5528178,TRUE
6107194,"Eric Hughes (rugby, born 1950)",Q5386763,TRUE
47725448,"Sione Katoa (rugby league, born 1995)",Q21066571,TRUE
65993457,Tui Katoa,Q103417224,TRUE
46587118,Viliame Kikau,Q19874918,TRUE
6104197,Bernie Lowther,Q4894435,TRUE
9952688,Andy Marinos,Q3616552,TRUE
55128968,Jeremy Marshall-King,Q38461413,TRUE
6106525,Jarrod McCracken,Q6161085,TRUE
6106577,Bill Noonan,Q4910353,TRUE
57797300,Ofahiki Ogden,Q55314917,TRUE
73683996,Karl Oloapu,Q118109673,TRUE
60584814,Hayze Perham,Q63330663,TRUE
31033410,James Pickering (rugby league),Q6141257,TRUE
58897069,Adrian Rainey,Q58009163,TRUE
12746651,"Michael Smith (rugby league, born 1976)",Q6834475,TRUE
8264382,Willie Talau,Q8021837,TRUE
6106495,Henry Tatana,Q5729012,TRUE
43193822,Luke Thompson (rugby league),Q17403492,TRUE
6106483,John Timu (rugby),Q787770,TRUE
67252906,Jackson Topine,Q106286542,TRUE
2932972,Nigel Vagana,Q7032686,TRUE
16511477,"Jason Williams (rugby league, born 1966)",Q6163773,TRUE
13763565,Tim Winitana,Q7804506,TRUE
11431524,Richie Barnett,Q7330472,TRUE
8130863,Allan Bateman,Q2837676,TRUE
36944594,Eion Crossan,Q5349836,TRUE
34672114,Kevin Dixon (rugby league),Q6396157,TRUE
60477775,Steve Edmonds,Q65029318,TRUE
22707234,Vince Farrar,Q7931784,TRUE
39304846,Sosaia Feki,Q16233784,TRUE
64702885,Jackson Ferris (rugby league),Q97961863,TRUE
14932573,Karl Filiga,Q6371784,TRUE
60476693,John Glossop (rugby league),Q63106459,TRUE
5771507,Mike Gregory,Q6847075,TRUE
57467313,Mawene Hiroti,Q53871363,TRUE
31964490,Shaun Johnson,Q7490891,TRUE
56764221,"Sione Katoa (rugby league, born 1997)",Q50366042,TRUE
58142806,Oregon Kaufusi,Q56087100,TRUE
3835831,Toshio Laiseni,Q7827763,TRUE
16616004,Brian Laumatia,Q4964448,TRUE
2932824,Phillip Leuluai,Q3381079,TRUE
40909991,Penani Manumalealii,Q16234780,TRUE
2932919,Vince Mellars,Q7931557,TRUE
10946578,Brian Noble (rugby league),Q2924967,TRUE
63912427,Ben Sammut,Q93858674,TRUE
38749831,Jesse Sene-Lefao,Q16232918,TRUE
11405871,Dane Sorensen,Q5215849,TRUE
5773430,Misi Taulapapa,Q6875630,TRUE
61068402,Bob Wear,Q64736733,TRUE
34581982,Peter Moko,Q7175915,TRUE
32268036,Bill Telford,Q4911114,TRUE
49646648,Josh Aloiai,Q23007611,TRUE
24035999,Jock Butterfield,Q6207288,TRUE
43755384,Michael Chee-Kam,Q17986401,TRUE
23042199,John Gray (English sportsman),Q6236113,TRUE
