pageid,ns,title,type,sitelink,personLabel,personDescription,genderLabel,dob,dod,pobLabel,person,indigenous,indig_filter,project,page,watchers,pageviews,pageviews_offset,revisions,editors,ip_edits,minor_edits,author,author_editcount,created_at,created_rev_id,modified_at,secs_since_last_edit,last_edit_id,assessment,elapsed_time
2798818,0,Kathleen Mannington Caffyn,page,https://en.wikipedia.org/wiki/Kathleen_Mannington_Caffyn,Kathleen Mannington Caffyn,"Australian writer; author of ""A Yellow Aster""",female,1855-01-01,1926-02-06,County Tipperary,http://www.wikidata.org/entity/Q4217745,not indigenous,keep,en.wikipedia.org,Kathleen Mannington Caffyn,0,19,30,68,49,1,26,,52166,2005-09-30,24380820,2023-04-26 20:14,6291960,1151876571,,0.18
5596298,0,Carlton Dawe,page,https://en.wikipedia.org/wiki/Carlton_Dawe,William Carlton Dawe,Australian writer,male,1865-07-30,1935-05-30,Adelaide,http://www.wikidata.org/entity/Q5042985,not indigenous,keep,en.wikipedia.org,Carlton Dawe,0,31,30,97,47,20,28,,2953,2006-06-17,59067332,2023-02-25 00:32,11546920,1141424028,,0.164
5634326,0,Matilda Jane Evans,page,https://en.wikipedia.org/wiki/Matilda_Jane_Evans,Matilda Jane Evans,Australian novelist (1827-1886),female,1827-08-07,1886-10-22,Surrey,http://www.wikidata.org/entity/Q6787510,not indigenous,keep,en.wikipedia.org,Matilda Jane Evans,0,25,30,45,33,1,12,,52166,2006-06-20,59572884,2021-12-21 00:32,48785279,1061317937,,0.165
5633431,0,Mary Gaunt,page,https://en.wikipedia.org/wiki/Mary_Gaunt,Mary Gaunt,Australian writer (1861-1942),female,1861-02-20,1942-01-19,Chiltern,http://www.wikidata.org/entity/Q6779620,not indigenous,keep,en.wikipedia.org,Mary Gaunt,0,94,30,81,43,5,15,,52166,2006-06-20,59559312,2023-07-07 23:36,59062,1164105283,,0.172
44458805,0,W. T. Goodge,page,https://en.wikipedia.org/wiki/W._T._Goodge,William Thomas Goodge,English writer and journalist (1862—1909),male,1862-01-01,1909-01-01,Middlesex,http://www.wikidata.org/entity/Q18589065,not indigenous,keep,en.wikipedia.org,W. T. Goodge,0,76,30,31,15,0,8,,16122,2014-11-20,634731287,2023-07-07 06:06,122063,1163932486,,0.155
303526,0,Fergus Hume,page,https://en.wikipedia.org/wiki/Fergus_Hume,Fergus Hume,British writer,male,1859-07-08,1932-07-12,Powick,http://www.wikidata.org/entity/Q866496,not indigenous,keep,en.wikipedia.org,Fergus Hume,0,570,30,223,110,49,59,,292,2003-08-24,1337922,2023-06-22 08:52,1408124,1161377092,,0.277
5847945,0,Catherine Edith Macauley Martin,page,https://en.wikipedia.org/wiki/Catherine_Edith_Macauley_Martin,Catherine Edith Macauley Martin,Australian novelist,female,1848-01-01,1937-03-15,NA,http://www.wikidata.org/entity/Q5052655,not indigenous,keep,en.wikipedia.org,Catherine Edith Macauley Martin,0,27,30,126,48,4,35,,52166,2006-07-06,62294737,2022-04-28 03:22,37715870,1085046654,,0.197
5901174,0,Simpson Newland,page,https://en.wikipedia.org/wiki/Simpson_Newland,Simpson Newland,"pastoralist, author and politician in South Australia (1835-1925)",male,1835-11-02,1925-06-27,Staffordshire,http://www.wikidata.org/entity/Q7521120,not indigenous,keep,en.wikipedia.org,Simpson Newland,0,58,30,78,47,1,27,,52166,2006-07-10,62986304,2023-06-15 14:04,1994154,1160285093,,0.18
5901660,0,Hume Nisbet,page,https://en.wikipedia.org/wiki/Hume_Nisbet,Hume Nisbet,Scottish-born novelist and painter (1849-1923),male,1849-08-08,1923-06-04,Stirling,http://www.wikidata.org/entity/Q15488701,not indigenous,keep,en.wikipedia.org,Hume Nisbet,0,149,30,60,37,4,28,,52166,2006-07-10,62991213,2022-04-28 04:26,37712049,1085054853,,0.173
5598400,0,Charles Rowcroft,page,https://en.wikipedia.org/wiki/Charles_Rowcroft,Charles Rowcroft,British writer,male,1798-01-01,1856-01-01,NA,http://www.wikidata.org/entity/Q5082191,not indigenous,keep,en.wikipedia.org,Charles Rowcroft,0,45,30,50,33,1,14,,2953,2006-06-17,59090903,2023-06-08 00:13,2648831,1159060528,,0.181
2799726,0,Mary Theresa Vidal,page,https://en.wikipedia.org/wiki/Mary_Theresa_Vidal,Mary Theresa Vidal,Australian writer,female,1815-07-25,1873-11-19,Great Torrington,http://www.wikidata.org/entity/Q6780823,not indigenous,keep,en.wikipedia.org,Mary Theresa Vidal,0,44,30,62,39,8,18,,52166,2005-09-30,24390254,2020-06-15 19:19,96583290,962736079,,0.187
32588387,0,Frank Atha Westbury,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Frank Atha Westbury,0,26,30,69,32,3,12,,28,2011-07-31,442315373,2022-11-28 05:09,19219890,1124284107,,0.172
7853824,0,Glenda Adams,page,https://en.wikipedia.org/wiki/Glenda_Adams,Glenda Adams,Australian novelist and short story writer (1939-2007),female,1939-12-30,2007-07-11,Ryde,http://www.wikidata.org/entity/Q1530913,not indigenous,keep,en.wikipedia.org,Glenda Adams,0,98,30,158,85,5,51,,46,2006-11-09,86707669,2022-10-28 05:09,21898288,1118657581,,0.198
11300358,0,Maggie Alderson,page,https://en.wikipedia.org/wiki/Maggie_Alderson,Maggie Alderson,"author, magazine editor, fashion journalist",female,1959-01-01,NA,NA,http://www.wikidata.org/entity/Q6730172,not indigenous,keep,en.wikipedia.org,Maggie Alderson,0,130,30,102,64,11,32,,35,2007-05-19,131931661,2023-03-08 16:40,10538419,1143579854,,0.177
13413177,0,Keri Arthur,page,https://en.wikipedia.org/wiki/Keri_Arthur,Keri Arthur,"writer of fantasy, horror fiction, and romance novels from Melbourne, Australia.",female,1953-01-01,NA,Melbourne,http://www.wikidata.org/entity/Q3195433,not indigenous,keep,en.wikipedia.org,Keri Arthur,0,245,30,172,74,29,29,,5,2007-09-24,159954708,2023-06-26 17:27,1031597,1162044236,,0.2
60785043,0,Helen Asher,page,https://en.wikipedia.org/wiki/Helen_Asher,Helen Asher,German-born Australian novelist and short story writer,female,1927-01-01,2001-10-19,Germany,http://www.wikidata.org/entity/Q63877523,not indigenous,keep,en.wikipedia.org,Helen Asher,0,16,30,15,10,0,4,,447,2019-05-17,897440803,2021-08-09 13:54,60314769,1037925910,,0.178
22884419,0,Gregory Victor Babic,page,https://en.wikipedia.org/wiki/Gregory_Victor_Babic,Gregory Victor Babic,author,male,1963-10-16,2013-01-12,Melbourne,http://www.wikidata.org/entity/Q5607194,not indigenous,keep,en.wikipedia.org,Gregory Victor Babic,0,18,30,71,44,6,28,,20,2009-05-21,291354968,2022-07-01 09:32,32164119,1095939946,,0.164
70002,0,Murray Bail,page,https://en.wikipedia.org/wiki/Murray_Bail,Murray Bail,Australian writer,male,1941-09-22,NA,Adelaide,http://www.wikidata.org/entity/Q3506620,not indigenous,keep,en.wikipedia.org,Murray Bail,0,598,30,118,73,17,46,,NA,2002-08-09,204400,2022-08-27 15:49,27216703,1106998481,,0.203
456683,0,Max Barry,page,https://en.wikipedia.org/wiki/Max_Barry,Max Barry,Australian writer,male,1973-03-18,NA,Australia,http://www.wikidata.org/entity/Q1912232,not indigenous,keep,en.wikipedia.org,Max Barry,44,1199,30,312,212,115,87,,NA,2004-02-06,2313854,2023-03-28 15:55,8813136,1147056844,,0.244
11015065,0,Catherine Bateson,page,https://en.wikipedia.org/wiki/Catherine_Bateson,Catherine Bateson,Australian novelist and poet,female,1960-01-01,NA,Brisbane,http://www.wikidata.org/entity/Q5052532,not indigenous,keep,en.wikipedia.org,Catherine Bateson,0,25,30,91,54,12,30,,159,2007-05-02,127609767,2022-08-23 22:14,27539164,1106268956,,0.188
8554912,0,Randolph Bedford,page,https://en.wikipedia.org/wiki/Randolph_Bedford,Randolph Bedford,Australian politician,male,1868-06-27,1941-07-07,Camperdown,http://www.wikidata.org/entity/Q7291789,not indigenous,keep,en.wikipedia.org,Randolph Bedford,0,33,30,62,42,2,26,,901,2006-12-21,95825024,2022-07-30 03:04,29681778,1101259348,,0.176
44781602,0,Dora Birtles,page,https://en.wikipedia.org/wiki/Dora_Birtles,Dora Birtles,Australian writer,female,1903-01-01,1992-01-28,Wickham,http://www.wikidata.org/entity/Q18808745,not indigenous,keep,en.wikipedia.org,Dora Birtles,0,65,30,91,33,6,35,,241,2014-12-19,638838991,2023-03-13 18:43,10099027,1144430115,,0.187
21027515,0,Bertha Southey Brammall,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Bertha Southey Brammall,0,16,30,47,32,7,13,,21,2009-01-10,263110493,2023-02-01 21:49,13543908,1136922221,,0.171
9891124,0,Hesba Fay Brinsmead,page,https://en.wikipedia.org/wiki/Hesba_Fay_Brinsmead,Hesba Fay Brinsmead,Australian writer,female,1922-03-15,2003-01-01,Berambing,http://www.wikidata.org/entity/Q5745545,not indigenous,keep,en.wikipedia.org,Hesba Fay Brinsmead,0,85,30,95,58,11,37,,808,2007-03-06,113028976,2023-03-21 22:04,9395815,1145947132,,0.18
45234083,0,Chris Broadribb,page,https://en.wikipedia.org/wiki/Chris_Broadribb,Chris Broadribb,Australian writer,female,NA,NA,Perth,http://www.wikidata.org/entity/Q18921479,not indigenous,keep,en.wikipedia.org,Chris Broadribb,0,18,30,50,23,0,18,,7,2015-01-28,644490838,2021-11-28 22:49,50692269,1057660561,,0.16
5708416,0,John Brosnan,page,https://en.wikipedia.org/wiki/John_Brosnan,John Brosnan,writer,male,1947-10-07,2005-04-11,Perth,http://www.wikidata.org/entity/Q1137125,not indigenous,keep,en.wikipedia.org,John Brosnan,0,481,30,113,74,30,36,,31,2006-06-25,60543385,2023-03-31 10:53,8572046,1147499684,,0.209
9493049,0,Alyssa Brugman,page,https://en.wikipedia.org/wiki/Alyssa_Brugman,Alyssa Brugman,children's author,female,1974-05-01,NA,Rathmines,http://www.wikidata.org/entity/Q450455,not indigenous,keep,en.wikipedia.org,Alyssa Brugman,0,41,30,69,48,14,29,,856,2007-02-14,107969526,2022-04-28 03:18,37716156,1085046049,,0.184
11623717,0,Janine Burke,page,https://en.wikipedia.org/wiki/Janine_Burke,Janine Burke,Australian writer,female,1952-03-02,NA,Melbourne,http://www.wikidata.org/entity/Q6154536,not indigenous,keep,en.wikipedia.org,Janine Burke,0,105,30,364,140,233,44,,16122,2007-06-06,136285000,2023-06-21 01:34,1520782,1161160156,,0.236
7379926,0,Marion May Campbell,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Marion May Campbell,0,29,30,70,45,3,26,,13963,2006-10-10,80611379,2023-03-20 05:50,9540651,1145641210,,0.17
3835424,0,Gabrielle Carey,page,https://en.wikipedia.org/wiki/Gabrielle_Carey,Gabrielle Carey,Australian writer,female,1959-01-10,2023-05-02,Sydney,http://www.wikidata.org/entity/Q5516058,not indigenous,keep,en.wikipedia.org,Gabrielle Carey,0,663,30,137,97,47,42,,125,2006-01-25,36573863,2023-05-13 08:50,4864241,1154562656,,0.207
8521651,0,Steven Carroll,page,https://en.wikipedia.org/wiki/Steven_Carroll,Steven Carroll,Australian writer,male,1949-01-01,NA,Melbourne,http://www.wikidata.org/entity/Q7614549,not indigenous,keep,en.wikipedia.org,Steven Carroll,0,145,30,90,49,15,35,,16122,2006-12-20,95414616,2022-04-28 04:53,37710463,1085058258,,0.182
2291453,0,Brian Castro,page,https://en.wikipedia.org/wiki/Brian_Castro,Brian Castro,Australian writer,male,1950-01-16,NA,Hong Kong,http://www.wikidata.org/entity/Q4963314,not indigenous,keep,en.wikipedia.org,Brian Castro,0,120,30,239,85,38,58,,NA,2005-07-23,19421502,2023-07-08 03:00,46816,1164143907,,0.205
2632856,0,Jon Cleary,page,https://en.wikipedia.org/wiki/Jon_Cleary,Jon Cleary,Australian writer and novelist (1917-2010),male,1917-11-22,2010-07-19,Erskineville,http://www.wikidata.org/entity/Q3183180,not indigenous,keep,en.wikipedia.org,Jon Cleary,0,483,30,220,98,26,48,,NA,2005-09-07,22762270,2023-03-30 10:14,8660813,1147345173,,0.249
27730026,0,Robert Close,page,https://en.wikipedia.org/wiki/Robert_Close,Robert Close,Australian writer,male,1903-07-15,1995-07-17,NA,http://www.wikidata.org/entity/Q7342988,not indigenous,keep,en.wikipedia.org,Robert Close,0,31,30,47,31,7,22,,64891,2010-06-16,368383726,2022-11-14 18:10,20382623,1121889927,,0.174
2483268,0,Bernard Cohen (Australian author),page,https://en.wikipedia.org/wiki/Bernard_Cohen_(Australian_author),Bernard Cohen,contemporary Australian novelist,male,1963-01-01,NA,NA,http://www.wikidata.org/entity/Q4893009,not indigenous,keep,en.wikipedia.org,Bernard Cohen (Australian author),0,43,30,73,37,22,18,,60600,2005-08-18,21299730,2022-04-28 03:21,37715999,1085046422,,0.182
53155393,0,Dale Collins,page,https://en.wikipedia.org/wiki/Dale_Collins,Cuthbert Quinlan Dale Collins,Australian writer (1897-1956),male,1897-04-09,1956-03-03,NA,http://www.wikidata.org/entity/Q21536611,not indigenous,keep,en.wikipedia.org,Dale Collins,0,46,30,21,16,1,6,,13542,2017-02-11,764884625,2022-11-07 19:39,20982122,1120584154,,0.177
5746612,0,Kate Constable,page,https://en.wikipedia.org/wiki/Kate_Constable,Kate Constable,Australian writer,female,1966-01-01,NA,Sandringham,http://www.wikidata.org/entity/Q6375443,not indigenous,keep,en.wikipedia.org,Kate Constable,0,144,30,88,54,8,24,,375,2006-06-28,61037107,2023-02-04 05:45,13342568,1137358256,,0.188
33407359,0,Dorothy Cottrell,page,https://en.wikipedia.org/wiki/Dorothy_Cottrell,Dorothy Cottrell,Australian writer (1902-1957),female,1902-07-16,1957-06-29,Picton,http://www.wikidata.org/entity/Q5298362,not indigenous,keep,en.wikipedia.org,Dorothy Cottrell,0,22,30,35,27,2,12,,70539,2011-10-14,455525209,2022-05-13 15:55,36374776,1087626302,,0.182
13737345,0,James Cowan (author),page,https://en.wikipedia.org/wiki/James_Cowan_(author),James Cowan,Australian novelist (1942-2018),male,1942-04-09,2018-10-06,Melbourne,http://www.wikidata.org/entity/Q6131822,not indigenous,keep,en.wikipedia.org,James Cowan (author),0,129,30,158,63,59,29,,776059,2007-10-15,164688141,2022-11-18 12:42,20056743,1122601540,,0.204
10861655,0,John Bede Dalley,page,https://en.wikipedia.org/wiki/John_Bede_Dalley,John Bede Dalley,Australian journalist (1878-1935),male,1878-10-05,1935-09-06,NA,http://www.wikidata.org/entity/Q6221332,not indigenous,keep,en.wikipedia.org,John Bede Dalley,0,27,30,53,33,4,16,,11253,2007-04-23,125338165,2023-05-07 01:19,5409736,1153544140,,0.179
17965047,0,Eric Dando,page,https://en.wikipedia.org/wiki/Eric_Dando,Eric Dando,Australian writer,male,1970-01-01,NA,Tokyo,http://www.wikidata.org/entity/Q5386348,not indigenous,keep,en.wikipedia.org,Eric Dando,0,29,30,92,36,3,23,,27,2008-06-16,219627973,2022-04-28 03:42,37714741,1085049180,,0.188
5542206,0,Emma Darcy,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Emma Darcy,0,559,30,112,74,24,33,,3229,2006-06-13,58352372,2023-04-26 22:30,6283851,1151896487,,0.197
5836875,0,Cecilia Dart-Thornton,page,https://en.wikipedia.org/wiki/Cecilia_Dart-Thornton,Cecilia Dart-Thornton,Australian writer,female,1961-08-26,NA,Melbourne,http://www.wikidata.org/entity/Q610771,not indigenous,keep,en.wikipedia.org,Cecilia Dart-Thornton,0,142,30,107,69,9,41,,2,2006-07-05,62154007,2022-10-20 23:25,22523775,1117294059,,0.178
3575422,0,Luke Davies,page,https://en.wikipedia.org/wiki/Luke_Davies,Luke Davies,Australian writer,male,1962-01-01,NA,Sydney,http://www.wikidata.org/entity/Q3267059,not indigenous,keep,en.wikipedia.org,Luke Davies,0,960,30,247,128,47,84,,314,2005-12-31,33332149,2022-10-28 05:09,21898312,1118657590,,0.26
3306846,0,Robert Dessaix,page,https://en.wikipedia.org/wiki/Robert_Dessaix,Robert Dessaix,"Australian novelist, essayist and journalist",male,1944-02-17,NA,Sydney,http://www.wikidata.org/entity/Q461638,not indigenous,keep,en.wikipedia.org,Robert Dessaix,0,263,30,218,127,103,54,,1154,2005-12-03,29979302,2023-02-17 01:31,12234576,1139815361,,0.285
44709592,0,Albert Dorrington,page,https://en.wikipedia.org/wiki/Albert_Dorrington,Albert Dorrington,British writer,male,1871-08-14,1953-04-09,Fulham,http://www.wikidata.org/entity/Q18716134,not indigenous,keep,en.wikipedia.org,Albert Dorrington,0,26,30,38,23,3,10,,16122,2014-12-14,637976180,2023-06-16 15:26,1902883,1160453137,,0.187
2775584,0,Robert Drewe,page,https://en.wikipedia.org/wiki/Robert_Drewe,Robert Drewe,Australian author,male,1943-01-09,NA,Melbourne,http://www.wikidata.org/entity/Q1303498,not indigenous,keep,en.wikipedia.org,Robert Drewe,0,339,30,257,158,93,70,,NA,2005-09-27,24155354,2023-04-08 08:08,7890768,1148778697,,0.233
7431380,0,Ursula Dubosarsky,page,https://en.wikipedia.org/wiki/Ursula_Dubosarsky,Ursula Dubosarsky,Australian writer,female,1961-01-01,NA,Sydney,http://www.wikidata.org/entity/Q541501,not indigenous,keep,en.wikipedia.org,Ursula Dubosarsky,0,211,30,286,126,145,54,,11,2006-10-13,81297023,2023-04-29 18:27,6039262,1152351919,,0.211
5190706,0,Nick Earls,page,https://en.wikipedia.org/wiki/Nick_Earls,Nick Earls,Australian novelist,male,1963-10-08,NA,Newtownards,http://www.wikidata.org/entity/Q7027063,not indigenous,keep,en.wikipedia.org,Nick Earls,0,259,30,174,99,53,48,,2211,2006-05-18,53825754,2023-02-18 02:41,12143973,1140032721,,0.202
8961861,0,Arabella Edge,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Arabella Edge,0,40,30,53,35,4,21,,16122,2007-01-17,101225597,2023-06-28 16:13,863253,1162358820,,0.217
11972444,0,Flora Eldershaw,page,https://en.wikipedia.org/wiki/Flora_Eldershaw,Flora Eldershaw,"Australian novelist, critic and historian (1897-1956)",female,1897-03-16,1956-09-20,Sydney,http://www.wikidata.org/entity/Q5460291,not indigenous,keep,en.wikipedia.org,Flora Eldershaw,0,40,30,96,46,3,40,,5169,2007-06-27,140908660,2023-05-16 02:18,4628574,1155005163,,0.185
13270576,0,M. Barnard Eldershaw,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,M. Barnard Eldershaw,0,61,30,85,32,1,33,,5169,2007-09-15,157963520,2022-08-05 00:36,29172321,1102422820,,0.205
32432739,0,John K. Ewers,page,https://en.wikipedia.org/wiki/John_K._Ewers,John K. Ewers,"Twentieth century Western Australian  novelist,and short story writer",male,1904-06-13,1978-03-09,NA,http://www.wikidata.org/entity/Q6242362,not indigenous,keep,en.wikipedia.org,John K. Ewers,0,30,30,53,21,1,18,,341130,2011-07-16,439767618,2022-10-07 01:23,23726268,1114542631,,0.177
7439222,0,Delia Falconer,page,https://en.wikipedia.org/wiki/Delia_Falconer,Delia Falconer,Australian writer,female,1966-01-01,NA,NA,http://www.wikidata.org/entity/Q5253866,not indigenous,keep,en.wikipedia.org,Delia Falconer,0,64,30,103,61,5,38,,21,2006-10-14,81396339,2023-04-02 14:56,8384687,1147843637,,0.169
21568781,0,Suzanne Falkiner,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Suzanne Falkiner,0,60,30,88,48,2,41,,5,2009-02-16,271220416,2023-05-15 15:01,4669186,1154923796,,0.179
5323995,0,Jennifer Fallon,page,https://en.wikipedia.org/wiki/Jennifer_Fallon,Jennifer Fallon,author,female,1959-01-01,NA,Carlton,http://www.wikidata.org/entity/Q182934,not indigenous,keep,en.wikipedia.org,Jennifer Fallon,0,231,30,171,100,37,40,,36,2006-05-28,55575771,2023-04-26 02:04,6357454,1151760206,,0.196
40762360,0,Margaret Fane,page,https://en.wikipedia.org/wiki/Margaret_Fane,Margaret Fane,"Australian poet, novelist",female,1887-01-10,1962-01-01,Camberwell,http://www.wikidata.org/entity/Q16000242,not indigenous,keep,en.wikipedia.org,Margaret Fane,0,15,30,59,30,1,22,,15,2013-10-10,576652477,2023-02-02 18:19,13470135,1137082013,,0.185
7450380,0,Beverley Farmer,page,https://en.wikipedia.org/wiki/Beverley_Farmer,Beverley Farmer,Australian novelist and short story writer,female,1941-02-07,2018-04-16,Melbourne,http://www.wikidata.org/entity/Q4899404,not indigenous,keep,en.wikipedia.org,Beverley Farmer,0,69,30,81,52,9,33,,37,2006-10-15,81535509,2023-01-18 11:53,14789294,1134383165,,0.194
41534157,0,Raymond Ferrall,page,https://en.wikipedia.org/wiki/Raymond_Ferrall,Raymond Ferrall,"Australian businessman, journalist, writer and cricketer (1906-2000)",male,1906-05-27,2000-06-01,Launceston,http://www.wikidata.org/entity/Q15532317,not indigenous,keep,en.wikipedia.org,Raymond Ferrall,0,26,30,32,21,4,8,,84825,2014-01-03,588910365,2023-05-19 04:17,4362219,1155658332,,0.171
20602714,0,Judith Fox (author),page,https://en.wikipedia.org/wiki/Judith_Fox_(author),Judith Fox,Australian writer,female,1959-01-01,NA,Newcastle,http://www.wikidata.org/entity/Q6303408,not indigenous,keep,en.wikipedia.org,Judith Fox (author),0,25,30,27,23,1,11,,16122,2008-12-08,256723772,2023-07-01 03:56,648330,1162785150,,0.162
35531344,0,David Francis (author),page,https://en.wikipedia.org/wiki/David_Francis_(author),David Francis,"Australian novelist, lawyer and academic",male,1958-12-12,NA,Mornington,http://www.wikidata.org/entity/Q5233793,not indigenous,keep,en.wikipedia.org,David Francis (author),0,46,30,115,36,0,21,,7,2012-04-17,487878639,2023-01-06 11:03,15829065,1131914998,,0.193
4580430,0,Jackie French,page,https://en.wikipedia.org/wiki/Jackie_French,Jackie French,Australian author,female,1953-11-29,NA,Sydney,http://www.wikidata.org/entity/Q542933,not indigenous,keep,en.wikipedia.org,Jackie French,0,1846,30,681,329,303,174,,9548,2006-03-31,46317327,2023-06-15 07:00,2019681,1160234454,,0.341
62738438,0,Doris Gentile,page,https://en.wikipedia.org/wiki/Doris_Gentile,Doris Gentile,Australian writer (1894-1972),female,1894-10-30,1972-05-16,Woolwich,http://www.wikidata.org/entity/Q21536871,not indigenous,keep,en.wikipedia.org,Doris Gentile,0,12,30,14,8,0,3,,84825,2020-01-04,934051437,2022-07-21 20:16,30397533,1099630515,,0.17
5103299,0,Marcus Gibson,page,https://en.wikipedia.org/wiki/Marcus_Gibson,Marcus Gibson,Australian writer,male,1973-11-15,NA,Sydney,http://www.wikidata.org/entity/Q6758183,not indigenous,keep,en.wikipedia.org,Marcus Gibson,0,68,30,145,69,62,41,,5,2006-05-11,52665107,2023-06-22 22:09,1360311,1161465785,,0.199
27836789,0,Jane Godwin,page,https://en.wikipedia.org/wiki/Jane_Godwin,Jane Godwin,Australian writer,female,1964-06-24,NA,NA,http://www.wikidata.org/entity/Q15436099,not indigenous,keep,en.wikipedia.org,Jane Godwin,0,92,30,63,39,6,21,,28493,2010-06-25,370004342,2023-02-07 16:32,13044545,1138023321,,0.196
6428951,0,Alison Goodman,page,https://en.wikipedia.org/wiki/Alison_Goodman,Alison Goodman,Australian science-fiction writer,female,1966-08-18,NA,Melbourne,http://www.wikidata.org/entity/Q1921661,not indigenous,keep,en.wikipedia.org,Alison Goodman,0,489,30,156,91,41,34,,10800,2006-08-13,69365184,2023-04-26 16:30,6305460,1151846968,,0.191
2259217,0,Richard Harry Graves,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Richard Harry Graves,0,118,30,66,40,11,21,,400,2005-07-18,19090606,2023-06-26 22:51,1012215,1162088266,,0.177
58831051,0,Maysie Coucher Greig,page,https://en.wikipedia.org/wiki/Maysie_Coucher_Greig,Maysie Coucher Greig,Australian romantic novelist,female,1901-08-02,1971-06-10,Double Bay,http://www.wikidata.org/entity/Q10306645,not indigenous,keep,en.wikipedia.org,Maysie Coucher Greig,0,35,30,42,20,1,11,,53145,2018-10-20,864908483,2022-04-28 04:42,37711160,1085056835,,0.154
31594957,0,J. M. Harcourt,page,https://en.wikipedia.org/wiki/J._M._Harcourt,J. M. Harcourt,Australian novelist,male,1902-01-01,1971-01-01,Melbourne,http://www.wikidata.org/entity/Q6106410,not indigenous,keep,en.wikipedia.org,J. M. Harcourt,0,14,30,84,42,8,25,,297,2011-04-25,425913874,2023-04-05 05:23,8159916,1148279388,,0.182
5089432,0,Margaret Packham Hargrave,page,https://en.wikipedia.org/wiki/Margaret_Packham_Hargrave,Margaret Packham Hargrave,"Australian writer, poet, nurse, teacher",female,1941-11-08,NA,Sydney,http://www.wikidata.org/entity/Q6759794,not indigenous,keep,en.wikipedia.org,Margaret Packham Hargrave,0,20,30,88,43,4,27,,34,2006-05-10,52483034,2022-10-28 03:42,21903544,1118646248,,0.19
21335592,0,Richard Harland,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Richard Harland,0,251,30,437,70,21,138,,2869,2009-01-31,267588782,2023-07-07 20:30,70265,1164071250,,0.215
25644953,0,Christine Harris (author),page,https://en.wikipedia.org/wiki/Christine_Harris_(author),Christine Harris,Australian writer,female,1955-08-05,NA,Mile End,http://www.wikidata.org/entity/Q5111048,not indigenous,keep,en.wikipedia.org,Christine Harris (author),49,31,30,97,52,23,41,,161296,2010-01-01,335292678,2022-05-30 18:30,34896688,1090667307,,0.195
1843189,0,Sonya Hartnett,page,https://en.wikipedia.org/wiki/Sonya_Hartnett,Sonya Hartnett,Australian writer,female,1968-02-23,NA,Box Hill,http://www.wikidata.org/entity/Q457495,not indigenous,keep,en.wikipedia.org,Sonya Hartnett,0,232,30,222,114,45,77,,4425,2005-05-05,13815704,2023-06-13 20:29,2143961,1159993187,,0.19
27292991,0,William Hay (author),page,https://en.wikipedia.org/wiki/William_Hay_(author),William Hay,Australian author and essayist (1875-1945),male,1875-11-17,1945-03-21,NA,http://www.wikidata.org/entity/Q8011052,not indigenous,keep,en.wikipedia.org,William Hay (author),0,24,30,57,26,1,19,,54064,2010-05-09,361096700,2023-02-07 20:32,13030165,1138058733,,0.187
5975834,0,Kathryn Heyman,page,https://en.wikipedia.org/wiki/Kathryn_Heyman,Kathryn Heyman,Australian writer,female,1965-01-01,NA,NA,http://www.wikidata.org/entity/Q6377052,not indigenous,keep,en.wikipedia.org,Kathryn Heyman,0,79,30,102,52,4,43,,15,2006-07-15,63958633,2022-08-21 08:47,27760457,1105689107,,0.186
1109553,0,Charlotte Jay,page,https://en.wikipedia.org/wiki/Charlotte_Jay,Charlotte Jay,Australian writer (1919-1996),female,1919-12-17,1996-10-27,Adelaide,http://www.wikidata.org/entity/Q1067222,not indigenous,keep,en.wikipedia.org,Charlotte Jay,0,74,30,80,53,11,31,,256,2004-10-27,6912598,2023-04-30 14:12,5968181,1152481514,,0.173
33058549,0,Susan Johnson (Australian author),page,https://en.wikipedia.org/wiki/Susan_Johnson_(Australian_author),Susan Johnson,Australian author,female,1956-12-30,NA,Brisbane,http://www.wikidata.org/entity/Q7346073,not indigenous,keep,en.wikipedia.org,Susan Johnson (Australian author),0,285,30,109,41,1,37,,326,2011-09-12,449924098,2023-07-01 05:39,642123,1162796748,,0.183
25917148,0,Louise Katz,page,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,en.wikipedia.org,Louise Katz,0,20,30,78,38,4,25,,161296,2010-01-23,339552260,2022-04-28 04:38,37711376,1085056379,,0.176
24431703,0,Louis Kaye,page,https://en.wikipedia.org/wiki/Louis_Kaye,Louis Kaye,Australian writer,male,1901-07-14,1981-04-19,NA,http://www.wikidata.org/entity/Q15440779,not indigenous,keep,en.wikipedia.org,Louis Kaye,0,16,30,36,22,0,21,,116073,2009-09-22,315468756,2022-04-28 04:38,37711380,1085056370,,0.246
